# stan_version_major = 2
# stan_version_minor = 15
# stan_version_patch = 0
# model = rus
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 16
# data
#   file = ti.dat
# init = 2 (Default)
# random
#   seed = 2282494900
# output
#   file = ti.30modes.16.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,c11,a,c44,sigma,c12,C.1.1,C.2.1,C.3.1,C.4.1,C.5.1,C.6.1,C.1.2,C.2.2,C.3.2,C.4.2,C.5.2,C.6.2,C.1.3,C.2.3,C.3.3,C.4.3,C.5.3,C.6.3,C.1.4,C.2.4,C.3.4,C.4.4,C.5.4,C.6.4,C.1.5,C.2.5,C.3.5,C.4.5,C.5.5,C.6.5,C.1.6,C.2.6,C.3.6,C.4.6,C.5.6,C.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30
8.8225,0.846031,0.0525849,6,63,0,-7.79083,1.70408,1.00465,0.449656,0.505658,0.808929,1.70408,0.808929,0.808929,0,0,0,0.808929,1.70408,0.808929,0,0,0,0.808929,0.808929,1.70408,0,0,0,0,0,0,0.449656,0,0,0,0,0,0,0.449656,0,0,0,0,0,0,0.449656,109.184,135.488,144.448,184.646,188.688,195.961,198.714,207.058,231.745,232.345,238.368,241.553,242.054,249.688,267.079,272.346,285.398,286.317,288.797,296.278,301.943,303.179,304.884,305.549,305.901,309.588,316.733,319.272,321.493,323.459
9.51596,0.786981,0.060515,4,31,0,-5.01155,1.68766,1.00009,0.449965,0.523451,0.787809,1.68766,0.787809,0.787809,0,0,0,0.787809,1.68766,0.787809,0,0,0,0.787809,0.787809,1.68766,0,0,0,0,0,0,0.449965,0,0,0,0,0,0,0.449965,0,0,0,0,0,0,0.449965,108.558,135.202,144.443,185.235,187.747,195.721,198.491,208.865,231.629,233.204,239.64,242.386,242.623,250.642,266.38,272.711,285.302,286.368,290.573,296.212,301.364,303.318,305.439,305.365,305.163,310.107,318.372,318.986,321.983,323.068
10.0191,0.957308,0.059913,2,7,0,-8.47906,1.68674,0.999335,0.449238,0.524914,0.787663,1.68674,0.787663,0.787663,0,0,0,0.787663,1.68674,0.787663,0,0,0,0.787663,0.787663,1.68674,0,0,0,0,0,0,0.449238,0,0,0,0,0,0,0.449238,0,0,0,0,0,0,0.449238,108.368,136.052,144.27,185.189,188.467,195.381,199.882,207.608,230.337,232.975,238.482,242.701,242.414,249.533,267.095,272.984,285.232,286.618,288.978,296.596,301.228,303.695,304.748,304.133,306.566,310.604,317.55,320.395,321.968,322.977
10.1035,0.824914,0.0906947,2,3,0,-9.41057,1.68712,0.999992,0.44937,0.525391,0.788372,1.68712,0.788372,0.788372,0,0,0,0.788372,1.68712,0.788372,0,0,0,0.788372,0.788372,1.68712,0,0,0,0,0,0,0.44937,0,0,0,0,0,0,0.44937,0,0,0,0,0,0,0.44937,109.044,136.469,143.893,184.745,188.279,195.513,199.328,207.78,231.962,232.918,238.438,241.661,242.152,249.683,267.152,272.693,284.995,284.463,289.169,296.911,301.997,302.929,305.255,305.702,307.646,309.777,316.909,320.112,322.673,323.555
8.90008,0.988537,0.0983348,4,31,0,-7.9428,1.69027,0.999059,0.449159,0.571001,0.791104,1.69027,0.791104,0.791104,0,0,0,0.791104,1.69027,0.791104,0,0,0,0.791104,0.791104,1.69027,0,0,0,0,0,0,0.449159,0,0,0,0,0,0,0.449159,0,0,0,0,0,0,0.449159,108.885,136.607,144.399,184.644,188.902,195.739,198.376,208.428,231.926,232.127,239.081,242.403,241.466,250.98,267.887,272.284,284.737,285.842,288.963,297.305,301.547,303.607,305.234,303.854,306.31,310.807,317.453,319.931,321.256,322.896
7.6436,0.187771,0.159173,3,11,0,-7.10672,1.68496,0.99857,0.44982,0.569334,0.784031,1.68496,0.784031,0.784031,0,0,0,0.784031,1.68496,0.784031,0,0,0,0.784031,0.784031,1.68496,0,0,0,0,0,0,0.44982,0,0,0,0,0,0,0.44982,0,0,0,0,0,0,0.44982,108.88,136.132,144.666,185.05,188.059,195.528,199.297,206.749,231.422,232.293,239.535,243.68,241.912,250.984,267.806,272.654,285.364,285.584,288.792,297.838,300.972,303.323,305.21,303.803,306.149,309.956,317.513,319.081,322.314,323.728
8.55768,0.999903,0.036283,4,31,0,-5.95256,1.68392,0.999863,0.449892,0.571288,0.784013,1.68392,0.784013,0.784013,0,0,0,0.784013,1.68392,0.784013,0,0,0,0.784013,0.784013,1.68392,0,0,0,0,0,0,0.449892,0,0,0,0,0,0,0.449892,0,0,0,0,0,0,0.449892,109.152,135.812,144.457,184.907,187.862,195.723,199.271,207.504,231.446,232.613,238.651,242.315,241.869,249.698,267.464,273.029,285.081,285.811,289.428,297.501,300.737,303.852,304.229,304.175,306.12,310.22,318.021,319.665,322.044,322.025
8.36942,0.82824,0.0603731,4,23,0,-4.16563,1.68713,0.994783,0.448374,0.531148,0.78568,1.68713,0.78568,0.78568,0,0,0,0.78568,1.68713,0.78568,0,0,0,0.78568,0.78568,1.68713,0,0,0,0,0,0,0.448374,0,0,0,0,0,0,0.448374,0,0,0,0,0,0,0.448374,109.294,135.468,144.392,184.501,187.91,196.842,198.92,208.196,232.127,232.811,239.101,242.632,242.317,250.338,268.296,272.419,285.645,285.666,288.66,297.315,301.559,303.364,305.047,305.245,306.278,310.432,318.25,320.036,321.711,323.62
7.30518,0.894518,0.0659988,5,63,0,-5.56787,1.70404,1.00486,0.449786,0.589421,0.808821,1.70404,0.808821,0.808821,0,0,0,0.808821,1.70404,0.808821,0,0,0,0.808821,0.808821,1.70404,0,0,0,0,0,0,0.449786,0,0,0,0,0,0,0.449786,0,0,0,0,0,0,0.449786,108.77,135.897,145.475,185.642,187.97,195.528,198.705,207.505,231.301,233.222,239.364,243.533,242.936,249.326,266.206,272.821,284.075,286.176,289.441,295.865,301.208,304.93,305.167,305.345,305.895,310.591,316.029,320.257,321.653,323.328
9.29539,0.909382,0.0844151,5,51,0,-5.7891,1.72473,1.00134,0.448881,0.551175,0.828171,1.72473,0.828171,0.828171,0,0,0,0.828171,1.72473,0.828171,0,0,0,0.828171,0.828171,1.72473,0,0,0,0,0,0,0.448881,0,0,0,0,0,0,0.448881,0,0,0,0,0,0,0.448881,109.53,135.539,144.796,183.706,188.217,195.073,199.208,207.896,231.026,232.107,238.452,242.647,243.165,251.216,266.742,272.345,283.633,284.716,288.775,297.471,302.154,303.544,305.155,305.651,306.316,310.513,317.027,320.749,321.76,323.404
10.1479,0.964628,0.111464,5,31,0,-5.67485,1.7207,0.996877,0.447719,0.408493,0.822459,1.7207,0.822459,0.822459,0,0,0,0.822459,1.7207,0.822459,0,0,0,0.822459,0.822459,1.7207,0,0,0,0,0,0,0.447719,0,0,0,0,0,0,0.447719,0,0,0,0,0,0,0.447719,108.954,136.188,145.571,183.933,187.836,194.735,199.373,208.02,231.459,232.8,239.221,241.658,241.855,249.735,267.697,272.732,284.582,285.056,288.492,296.72,302.007,303.591,304.562,306.131,306.807,310.234,317.02,320.006,322.44,322.547
10.1479,0.0021684,0.167012,1,3,1,-7.5422,1.7207,0.996877,0.447719,0.408493,0.822459,1.7207,0.822459,0.822459,0,0,0,0.822459,1.7207,0.822459,0,0,0,0.822459,0.822459,1.7207,0,0,0,0,0,0,0.447719,0,0,0,0,0,0,0.447719,0,0,0,0,0,0,0.447719,107.869,136.55,144.391,183.998,188.123,194.725,198.931,207.956,231.781,231.996,238.721,242.621,242.443,249.678,267.62,272.951,284.776,285.29,289.067,297.203,301.565,302.471,305.111,305.738,306.878,310.213,318.027,320.274,321.953,322.944
9.92429,0.960049,0.0261396,6,127,0,-7.83637,1.71263,0.995418,0.447775,0.413172,0.812952,1.71263,0.812952,0.812952,0,0,0,0.812952,1.71263,0.812952,0,0,0,0.812952,0.812952,1.71263,0,0,0,0,0,0,0.447775,0,0,0,0,0,0,0.447775,0,0,0,0,0,0,0.447775,108.49,136.129,144.164,183.91,189.252,194.607,199.481,208.201,231.84,232.401,238.751,241.665,242.027,250.1,267.735,272.007,285.134,286.163,289.105,296.708,302.263,302.672,305.167,305.127,306.87,310.685,317.521,319.759,321.786,323.03
9.11935,0.959581,0.0389073,4,31,0,-8.41657,1.71171,0.994709,0.447398,0.418146,0.812154,1.71171,0.812154,0.812154,0,0,0,0.812154,1.71171,0.812154,0,0,0,0.812154,0.812154,1.71171,0,0,0,0,0,0,0.447398,0,0,0,0,0,0,0.447398,0,0,0,0,0,0,0.447398,108.191,136.381,144.05,184.617,188.339,194.906,198.344,207.49,231.812,232.474,238.167,242.15,242.774,249.608,268.101,272.058,284.716,285.979,288.981,296.523,301.727,303.597,305.491,305.087,307.005,311.078,317.289,320.674,322.078,322.132
7.72991,0.939361,0.0575449,5,63,0,-6.13906,1.68575,0.993791,0.448226,0.526508,0.783699,1.68575,0.783699,0.783699,0,0,0,0.783699,1.68575,0.783699,0,0,0,0.783699,0.783699,1.68575,0,0,0,0,0,0,0.448226,0,0,0,0,0,0,0.448226,0,0,0,0,0,0,0.448226,109.29,135.555,144.813,183.695,188.469,195.04,200.139,208.271,231.841,233.1,238.756,242.663,242.85,249.901,267.715,272.21,284.792,286.023,289.827,295.742,301.291,303.119,304.756,305.057,306.59,311.679,317.822,319.738,321.733,323.513
7.87341,0.979878,0.080835,4,15,0,-6.94307,1.69214,1.00531,0.451054,0.555603,0.794794,1.69214,0.794794,0.794794,0,0,0,0.794794,1.69214,0.794794,0,0,0,0.794794,0.794794,1.69214,0,0,0,0,0,0,0.451054,0,0,0,0,0,0,0.451054,0,0,0,0,0,0,0.451054,109.064,136.817,144.829,185.382,187.821,196.516,199.973,209.614,231.384,234.091,238.786,241.964,242.32,250.478,267.365,272.991,285.002,285.594,288.609,298.153,301.767,303.901,305.67,305.3,305.388,310.272,317.469,320.086,322.417,322.393
9.81162,0.936848,0.124005,5,31,0,-6.57065,1.7197,1.00339,0.449887,0.488686,0.822965,1.7197,0.822965,0.822965,0,0,0,0.822965,1.7197,0.822965,0,0,0,0.822965,0.822965,1.7197,0,0,0,0,0,0,0.449887,0,0,0,0,0,0,0.449887,0,0,0,0,0,0,0.449887,108.676,135.28,144.973,184.959,187.868,195.269,199.015,208.093,232.105,232.899,239.414,241.911,241.774,249.503,267.676,272.628,285.527,286.233,289.419,297.158,301.876,303.325,304.706,304.976,306.96,310.16,316.66,320.56,321.518,324.523
9.81162,0.0924214,0.171611,1,3,0,-8.92198,1.7197,1.00339,0.449887,0.488686,0.822965,1.7197,0.822965,0.822965,0,0,0,0.822965,1.7197,0.822965,0,0,0,0.822965,0.822965,1.7197,0,0,0,0,0,0,0.449887,0,0,0,0,0,0,0.449887,0,0,0,0,0,0,0.449887,108.803,135.829,144.523,185.037,186.758,195.386,199.544,208.091,231.19,233.352,239.515,242.056,242.785,250.229,267.118,272.982,284.462,285.894,289.562,297.486,301.17,303.474,305.825,306.056,306.517,310.659,317.26,320.945,322.015,323.033
11.7908,0.967258,0.0352683,6,101,0,-8.07327,1.72032,0.999669,0.448451,0.428539,0.823125,1.72032,0.823125,0.823125,0,0,0,0.823125,1.72032,0.823125,0,0,0,0.823125,0.823125,1.72032,0,0,0,0,0,0,0.448451,0,0,0,0,0,0,0.448451,0,0,0,0,0,0,0.448451,109.073,135.623,144.448,184.821,188.367,194.585,198.837,208.369,231.66,232.387,238.133,243.369,242.269,250.286,267.5,272.511,284.778,286.369,289.046,296.869,301.779,303.531,305.013,305.444,306.864,310.994,317.109,320.306,322.49,323.197
11.8734,0.992976,0.0524342,6,79,0,-9.83906,1.72223,1.00201,0.448992,0.379379,0.826041,1.72223,0.826041,0.826041,0,0,0,0.826041,1.72223,0.826041,0,0,0,0.826041,0.826041,1.72223,0,0,0,0,0,0,0.448992,0,0,0,0,0,0,0.448992,0,0,0,0,0,0,0.448992,108.483,135.7,144.774,184.872,188.388,195.585,198.907,207.768,232.462,232.218,239.376,241.934,242.929,249.951,267.16,272.409,285.207,285.708,289.547,296.443,301.926,303.096,304.51,306.048,306.559,310.914,317.212,320.618,321.79,323.688
10.766,0.884766,0.082146,3,7,0,-10.4701,1.72194,0.998023,0.448256,0.38528,0.823654,1.72194,0.823654,0.823654,0,0,0,0.823654,1.72194,0.823654,0,0,0,0.823654,0.823654,1.72194,0,0,0,0,0,0,0.448256,0,0,0,0,0,0,0.448256,0,0,0,0,0,0,0.448256,109.497,136.693,144.45,184.069,188.133,195.594,199.32,208.233,231.898,232.875,238.909,242.686,242.764,250.484,267.664,272.269,284.624,285.681,288.653,296.902,301.601,303.276,305.248,305.25,306.706,311.019,318.116,319.232,322.644,322.968
8.70359,0.439309,0.100736,3,7,0,-8.25255,1.72345,0.998543,0.447623,0.386451,0.8269,1.72345,0.8269,0.8269,0,0,0,0.8269,1.72345,0.8269,0,0,0,0.8269,0.8269,1.72345,0,0,0,0,0,0,0.447623,0,0,0,0,0,0,0.447623,0,0,0,0,0,0,0.447623,108.987,135.848,144.41,184.66,187.688,195.437,199.111,207.505,231.411,232.813,238.017,242.525,242.366,250.137,267.122,272.063,284.852,285.383,289.131,297.227,301.54,303.392,305.175,305.416,306.48,310.045,317.292,320.251,322.525,322.884
8.66401,0.967784,0.0462461,3,15,0,-7.12969,1.7254,0.998886,0.448806,0.382186,0.826788,1.7254,0.826788,0.826788,0,0,0,0.826788,1.7254,0.826788,0,0,0,0.826788,0.826788,1.7254,0,0,0,0,0,0,0.448806,0,0,0,0,0,0,0.448806,0,0,0,0,0,0,0.448806,108.552,135.97,145.153,185.378,187.842,195.364,198.997,208.577,232.117,232.362,239.352,242.511,242.112,250.314,267.571,272.934,284.845,285.399,290.344,296.114,302.085,303.491,305.286,305.505,306.966,310.594,317.78,320.547,322.702,324.101
10.9671,1,0.0680582,4,15,0,-9.05849,1.7213,1,0.448224,0.38548,0.82486,1.7213,0.82486,0.82486,0,0,0,0.82486,1.7213,0.82486,0,0,0,0.82486,0.82486,1.7213,0,0,0,0,0,0,0.448224,0,0,0,0,0,0,0.448224,0,0,0,0,0,0,0.448224,108.769,134.932,144.771,185.219,188.08,195.697,198.572,207.441,231.387,232.269,239.394,241.91,242.198,250.1,267.59,272.237,284.955,285.668,289.257,296.141,301.73,303.8,304.795,305.638,306.884,309.863,317.159,319.93,322.622,323.119
9.88105,0.317826,0.106938,4,23,0,-8.42669,1.71114,1.0009,0.44976,0.420031,0.812421,1.71114,0.812421,0.812421,0,0,0,0.812421,1.71114,0.812421,0,0,0,0.812421,0.812421,1.71114,0,0,0,0,0,0,0.44976,0,0,0,0,0,0,0.44976,0,0,0,0,0,0,0.44976,109.387,135.697,144.062,185.052,187.962,196.074,199.089,208.107,231.291,233.034,239.136,242.963,242.542,250.518,267.899,272.897,284.783,285.942,289.196,297.6,301.264,303.016,305.451,306.004,307.27,310.475,318.169,319.742,323.061,323.917
10.8592,0.998964,0.0382411,3,15,0,-9.32577,1.71261,1.00125,0.448596,0.416371,0.816537,1.71261,0.816537,0.816537,0,0,0,0.816537,1.71261,0.816537,0,0,0,0.816537,0.816537,1.71261,0,0,0,0,0,0,0.448596,0,0,0,0,0,0,0.448596,0,0,0,0,0,0,0.448596,108.604,136.113,144.411,184.725,187.931,195.204,199.315,207.949,231.444,232.154,238.5,242.659,242.377,249.822,267.077,271.633,284.558,285.524,289.206,296.455,301.349,303.402,305.343,305.13,306.35,310.728,316.634,319.687,323.203,323.645
12.089,0.969239,0.059832,4,19,0,-9.52103,1.69921,0.998573,0.44904,0.408961,0.79985,1.69921,0.79985,0.79985,0,0,0,0.79985,1.69921,0.79985,0,0,0,0.79985,0.79985,1.69921,0,0,0,0,0,0,0.44904,0,0,0,0,0,0,0.44904,0,0,0,0,0,0,0.44904,108.623,135.318,144.207,184.595,187.873,195.42,199.313,208.082,231.383,232.721,239.217,241.754,242.471,250.17,267.204,272.419,286.328,285.656,289.295,296.716,301.203,303.275,304.519,304.586,306.764,310.547,317.498,319.921,322.562,323.481
12.044,0.972947,0.0874016,4,23,0,-10.5863,1.70935,0.998019,0.448456,0.399482,0.810654,1.70935,0.810654,0.810654,0,0,0,0.810654,1.70935,0.810654,0,0,0,0.810654,0.810654,1.70935,0,0,0,0,0,0,0.448456,0,0,0,0,0,0,0.448456,0,0,0,0,0,0,0.448456,108.361,135.066,144.467,185.273,188.392,194.986,199.469,208.552,232.171,232.423,239.883,242.844,242.625,250.314,267.925,272.325,285.072,285.796,288.609,296.771,301.98,303.339,305.844,305.356,306.791,309.887,317.87,319.987,322.147,323.872
11.0279,0.158818,0.128136,2,5,1,-10.5408,1.71069,0.996928,0.448318,0.400028,0.811292,1.71069,0.811292,0.811292,0,0,0,0.811292,1.71069,0.811292,0,0,0,0.811292,0.811292,1.71069,0,0,0,0,0,0,0.448318,0,0,0,0,0,0,0.448318,0,0,0,0,0,0,0.448318,108.789,136,143.566,185.075,187.478,196.034,199.008,208.445,231.809,233.428,239.69,242.033,242.182,250.664,267.852,272.153,285.583,285.563,289.622,296.132,301.811,302.834,304.93,306.208,307.011,310.26,317.901,320.447,322.319,323.113
10.2155,0.978107,0.0334481,5,31,0,-4.92365,1.72885,1.00033,0.44884,0.380313,0.831466,1.72885,0.831466,0.831466,0,0,0,0.831466,1.72885,0.831466,0,0,0,0.831466,0.831466,1.72885,0,0,0,0,0,0,0.44884,0,0,0,0,0,0,0.44884,0,0,0,0,0,0,0.44884,108.807,136.134,144.183,184.199,188.43,195.865,199.266,207.746,231.684,233.051,238.908,242.332,242.824,249.958,267.101,273.49,284.625,285.689,289.23,296.932,302.158,303.562,304.57,305.158,306.925,310.62,317.35,319.413,322.174,322.833
10.3351,0.992869,0.0496169,6,71,0,-7.1859,1.73067,1.00285,0.448911,0.464967,0.835398,1.73067,0.835398,0.835398,0,0,0,0.835398,1.73067,0.835398,0,0,0,0.835398,0.835398,1.73067,0,0,0,0,0,0,0.448911,0,0,0,0,0,0,0.448911,0,0,0,0,0,0,0.448911,108.845,136.561,144.795,184.297,187.354,195.599,199.28,207.602,231.941,233.094,238.623,241.795,242.598,250.135,266.04,271.413,284.551,286.56,289.158,296.577,301.311,302.777,305.183,305.389,306.701,309.936,317.239,320.432,321.959,322.671
9.60252,0.835587,0.0755817,2,3,0,-9.31334,1.73178,1.00224,0.449298,0.466442,0.835198,1.73178,0.835198,0.835198,0,0,0,0.835198,1.73178,0.835198,0,0,0,0.835198,0.835198,1.73178,0,0,0,0,0,0,0.449298,0,0,0,0,0,0,0.449298,0,0,0,0,0,0,0.449298,109.062,136.047,144.502,184.653,187.847,195.954,199.29,208.985,231.99,231.404,239.409,241.676,242.843,250.031,266.996,272.163,285.27,285.743,288.996,297.003,301.93,303.273,304.563,305.58,306.496,311.075,317.449,320.966,322.073,323.272
11.7677,0.983192,0.0826248,5,31,0,-7.44849,1.71199,0.998545,0.44833,0.436026,0.81402,1.71199,0.81402,0.81402,0,0,0,0.81402,1.71199,0.81402,0,0,0,0.81402,0.81402,1.71199,0,0,0,0,0,0,0.44833,0,0,0,0,0,0,0.44833,0,0,0,0,0,0,0.44833,108.759,136.786,144.207,184.561,187.533,195.067,198.466,208.228,231.295,233.023,239.935,242.703,242.297,249.728,267.815,273.066,285.508,286.175,289.413,297.061,300.715,304.29,304.723,305.58,306.58,309.866,317.657,320.742,321.984,323.146
11.7677,1.20784e-06,0.122472,3,7,0,-5.84807,1.71199,0.998545,0.44833,0.436026,0.81402,1.71199,0.81402,0.81402,0,0,0,0.81402,1.71199,0.81402,0,0,0,0.81402,0.81402,1.71199,0,0,0,0,0,0,0.44833,0,0,0,0,0,0,0.44833,0,0,0,0,0,0,0.44833,108.999,135.349,143.949,184.284,187.772,194.997,199.653,208.076,232.131,232.445,238.901,241.534,242.294,249.363,266.801,272.333,284.984,284.749,288.933,296.957,301.341,302.891,305.335,305.413,306.708,310.334,317.195,320.427,322.401,322.806
12.113,0.999569,0.0238811,6,95,0,-11.2254,1.69971,1.00251,0.449962,0.395483,0.802038,1.69971,0.802038,0.802038,0,0,0,0.802038,1.69971,0.802038,0,0,0,0.802038,0.802038,1.69971,0,0,0,0,0,0,0.449962,0,0,0,0,0,0,0.449962,0,0,0,0,0,0,0.449962,109.262,135.272,144.753,184.57,187.813,195.345,199.197,208.471,232.536,233.13,238.813,242.527,243.738,249.686,267.042,272.394,284.666,285.828,288.984,297.061,301.851,303.598,305.284,305.764,306.335,310.139,317.724,320.131,322.382,322.916
11.86,0.99953,0.0366862,6,79,0,-10.385,1.70177,0.998556,0.448624,0.345533,0.803222,1.70177,0.803222,0.803222,0,0,0,0.803222,1.70177,0.803222,0,0,0,0.803222,0.803222,1.70177,0,0,0,0,0,0,0.448624,0,0,0,0,0,0,0.448624,0,0,0,0,0,0,0.448624,109.527,135.848,144.881,184.272,188.113,195.894,199.268,208.277,231.387,232.666,239.569,242.319,242.439,249.895,267.21,272.572,285.174,285.85,288.721,297.215,300.858,302.903,305.179,305.292,306.116,310.454,316.982,320.135,322.358,323.454
11.3506,0.777476,0.0561008,5,47,0,-9.13936,1.6858,1.00342,0.450427,0.394447,0.788019,1.6858,0.788019,0.788019,0,0,0,0.788019,1.6858,0.788019,0,0,0,0.788019,0.788019,1.6858,0,0,0,0,0,0,0.450427,0,0,0,0,0,0,0.450427,0,0,0,0,0,0,0.450427,109.054,135.915,144.073,184.84,188.363,194.804,199.371,208.047,231.485,232.387,238.799,241.697,243.28,250.411,265.656,273.067,284.866,286.452,289.836,297.297,301.255,303.661,304.94,305.258,306.266,309.958,316.79,319.475,322.586,323.26
10.8753,0.977087,0.0544524,5,47,0,-9.8074,1.70892,0.996364,0.447926,0.412718,0.809798,1.70892,0.809798,0.809798,0,0,0,0.809798,1.70892,0.809798,0,0,0,0.809798,0.809798,1.70892,0,0,0,0,0,0,0.447926,0,0,0,0,0,0,0.447926,0,0,0,0,0,0,0.447926,108.768,135.465,145.055,185.163,188.34,195.796,199.377,208.444,231.746,232.047,238.909,242.755,243.304,249.599,267.637,273,285.152,285.958,289.104,296.281,301.665,303.252,305.492,305.631,307.268,309.655,317.848,319.713,322.752,322.85
11.574,0.875833,0.0790746,3,7,0,-10.3961,1.70859,0.997579,0.448183,0.414198,0.81005,1.70859,0.81005,0.81005,0,0,0,0.81005,1.70859,0.81005,0,0,0,0.81005,0.81005,1.70859,0,0,0,0,0,0,0.448183,0,0,0,0,0,0,0.448183,0,0,0,0,0,0,0.448183,108.811,136.262,144.767,184.353,188.13,195.836,198.602,207.438,232.247,232.356,239.046,242.431,242.621,250.42,267.76,273.615,284.615,286.107,288.707,296.648,301.005,302.931,304.412,305.317,306.937,310.838,317.677,320.023,322.849,323.291
12.065,0.863487,0.0933581,3,15,0,-10.541,1.70223,1.00116,0.44906,0.406722,0.805148,1.70223,0.805148,0.805148,0,0,0,0.805148,1.70223,0.805148,0,0,0,0.805148,0.805148,1.70223,0,0,0,0,0,0,0.44906,0,0,0,0,0,0,0.44906,0,0,0,0,0,0,0.44906,109.495,135.772,144.865,183.957,188.16,196.045,199.434,208.468,231.443,232.31,238.748,241.851,242.51,249.479,267.475,272.108,285.507,286.043,288.791,296.952,301.915,303.6,305.496,305.066,305.922,309.992,317.375,319.399,322.03,323.504
10.2177,0.380397,0.107355,5,31,0,-9.32251,1.70838,1.00011,0.448645,0.521954,0.811184,1.70838,0.811184,0.811184,0,0,0,0.811184,1.70838,0.811184,0,0,0,0.811184,0.811184,1.70838,0,0,0,0,0,0,0.448645,0,0,0,0,0,0,0.448645,0,0,0,0,0,0,0.448645,108.49,135.15,145.279,185.057,187.596,195.131,199.213,208.805,231.59,233.649,237.926,242.844,243.058,249.787,266.662,271.96,285.207,284.807,288.794,295.391,300.784,303.783,304.539,305.841,306.896,310.861,318.096,319.887,321.766,322.591
10.2046,0.984905,0.0471917,5,63,0,-8.38174,1.69677,0.99704,0.448704,0.499438,0.796696,1.69677,0.796696,0.796696,0,0,0,0.796696,1.69677,0.796696,0,0,0,0.796696,0.796696,1.69677,0,0,0,0,0,0,0.448704,0,0,0,0,0,0,0.448704,0,0,0,0,0,0,0.448704,109.288,137.13,144.275,184.175,187.554,195.27,199.961,208.801,231.558,232.42,238.75,242.805,242.316,249.251,267.507,272.153,285.319,285.653,289.306,296.615,302.148,303.364,304.689,305.71,306.295,310.017,316.48,320.341,322.413,324.137
10.1451,0.979142,0.0691244,3,15,0,-9.04945,1.69186,1.00234,0.45023,0.515409,0.793508,1.69186,0.793508,0.793508,0,0,0,0.793508,1.69186,0.793508,0,0,0,0.793508,0.793508,1.69186,0,0,0,0,0,0,0.45023,0,0,0,0,0,0,0.45023,0,0,0,0,0,0,0.45023,109.024,135.768,143.504,184.716,188.594,195.695,199.287,209.205,231.994,231.973,239.483,242.41,242.908,250.262,267.469,272.657,285.004,285.738,289.262,297.617,300.623,303.346,305,305.887,305.873,310.609,317.146,319.915,323.336,323.826
10.599,0.904127,0.0997366,4,31,0,-8.84845,1.70358,1.00217,0.449236,0.491474,0.807053,1.70358,0.807053,0.807053,0,0,0,0.807053,1.70358,0.807053,0,0,0,0.807053,0.807053,1.70358,0,0,0,0,0,0,0.449236,0,0,0,0,0,0,0.449236,0,0,0,0,0,0,0.449236,108.885,135.228,143.773,184.91,187.15,195.942,198.772,208.761,231.08,232.509,238.786,241.865,242.672,249.493,267.53,272.549,285.068,285.243,288.636,296.363,301.291,303.432,304.329,304.737,305.824,310.685,317.287,320.402,321.824,323.847
10.599,0.340269,0.123798,2,5,0,-8.85604,1.70358,1.00217,0.449236,0.491474,0.807053,1.70358,0.807053,0.807053,0,0,0,0.807053,1.70358,0.807053,0,0,0,0.807053,0.807053,1.70358,0,0,0,0,0,0,0.449236,0,0,0,0,0,0,0.449236,0,0,0,0,0,0,0.449236,108.284,136.465,143.996,185.905,187.987,195.982,198.642,208.703,231.852,232.791,238.081,242.527,242.411,249.115,266.674,272.449,285.431,285.055,289.533,296.827,301.952,302.592,304.604,305.404,305.893,310.754,317.623,320.125,321.779,323.901
9.73549,0.998226,0.0510673,5,31,0,-7.83161,1.73554,1.00108,0.448195,0.425452,0.840115,1.73554,0.840115,0.840115,0,0,0,0.840115,1.73554,0.840115,0,0,0,0.840115,0.840115,1.73554,0,0,0,0,0,0,0.448195,0,0,0,0,0,0,0.448195,0,0,0,0,0,0,0.448195,108.845,136.414,144.858,184.283,187.803,195.756,199.197,208.487,232.074,232.4,239.881,242.277,242.212,249.207,266.671,271.794,284.814,285.038,288.913,296.785,302.402,303.855,304.979,305.945,306.765,310.647,317.509,319.524,322.404,322.018
