# stan_version_major = 2
# stan_version_minor = 15
# stan_version_patch = 0
# model = rus
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 14
# data
#   file = ti.dat
# init = 2 (Default)
# random
#   seed = 2282494892
# output
#   file = ti.30modes.14.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,c11,a,c44,sigma,c12,C.1.1,C.2.1,C.3.1,C.4.1,C.5.1,C.6.1,C.1.2,C.2.2,C.3.2,C.4.2,C.5.2,C.6.2,C.1.3,C.2.3,C.3.3,C.4.3,C.5.3,C.6.3,C.1.4,C.2.4,C.3.4,C.4.4,C.5.4,C.6.4,C.1.5,C.2.5,C.3.5,C.4.5,C.5.5,C.6.5,C.1.6,C.2.6,C.3.6,C.4.6,C.5.6,C.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30
11.4798,0.774849,0.106772,4,15,0,-10.1019,1.69815,0.998905,0.448557,0.386088,0.800052,1.69815,0.800052,0.800052,0,0,0,0.800052,1.69815,0.800052,0,0,0,0.800052,0.800052,1.69815,0,0,0,0,0,0,0.448557,0,0,0,0,0,0,0.448557,0,0,0,0,0,0,0.448557,109.436,135.881,144.526,184.144,187.695,196.034,198.99,208.13,231.856,232.423,239.457,241.984,242.187,250.249,267.148,272.681,284.529,285.316,289.228,296.395,301.559,303.068,305.392,305.099,305.48,309.986,317.456,319.769,322.116,323.76
11.945,1,0.102029,4,31,0,-10.4134,1.71664,1.00052,0.449118,0.418735,0.818869,1.71664,0.818869,0.818869,0,0,0,0.818869,1.71664,0.818869,0,0,0,0.818869,0.818869,1.71664,0,0,0,0,0,0,0.449118,0,0,0,0,0,0,0.449118,0,0,0,0,0,0,0.449118,109.123,135.753,144.428,184.686,188.234,195.773,198.624,207.57,230.875,233.092,238.578,242.378,242.578,250.577,266.889,272.098,285.132,285.186,289.423,297.427,301.066,304.013,305.54,305.287,306.203,309.615,317.385,320.16,322.755,323.165
11.945,2.77224e-10,0.179841,1,3,1,-9.42756,1.71664,1.00052,0.449118,0.418735,0.818869,1.71664,0.818869,0.818869,0,0,0,0.818869,1.71664,0.818869,0,0,0,0.818869,0.818869,1.71664,0,0,0,0,0,0,0.449118,0,0,0,0,0,0,0.449118,0,0,0,0,0,0,0.449118,109.184,135.879,144.675,185.226,187.413,195.069,198.784,207.966,232.082,232.725,238.559,242.05,242.564,249.461,266.705,272.342,285.26,286.052,289.158,296.954,301.354,303.401,305.284,305.216,306.694,310.627,317.234,320.684,322.241,322.676
11.5955,0.988069,0.0212392,5,51,0,-9.32928,1.70684,0.998753,0.44905,0.405781,0.807616,1.70684,0.807616,0.807616,0,0,0,0.807616,1.70684,0.807616,0,0,0,0.807616,0.807616,1.70684,0,0,0,0,0,0,0.44905,0,0,0,0,0,0,0.44905,0,0,0,0,0,0,0.44905,108.711,136.311,143.835,185.013,188.494,195.826,199.18,208.344,231.469,232.67,239.064,242.224,242.461,249.908,267.903,273.242,285.433,285.581,288.914,296.613,302.172,303.032,303.897,305.012,306.616,310.738,317.477,319.819,322.634,323.341
10.2457,0.974161,0.0363891,4,31,0,-9.42329,1.71633,0.998855,0.448969,0.3873,0.817366,1.71633,0.817366,0.817366,0,0,0,0.817366,1.71633,0.817366,0,0,0,0.817366,0.817366,1.71633,0,0,0,0,0,0,0.448969,0,0,0,0,0,0,0.448969,0,0,0,0,0,0,0.448969,108.665,135.554,144.771,184.716,188.022,195.546,199.157,208.708,232.321,232.569,239.334,242.359,242.471,250.159,266.779,272.178,284.921,285.894,288.642,297.093,301.613,303.592,305.265,305.434,306.984,310.668,317.798,320.66,322.448,323.69
6.0875,0.989601,0.0595672,5,31,0,-4.50289,1.74765,1.00218,0.447872,0.428205,0.853853,1.74765,0.853853,0.853853,0,0,0,0.853853,1.74765,0.853853,0,0,0,0.853853,0.853853,1.74765,0,0,0,0,0,0,0.447872,0,0,0,0,0,0,0.447872,0,0,0,0,0,0,0.447872,108.876,135.992,143.823,184.949,187.202,194.293,199.312,207.944,231.27,232.489,238.345,242.129,242.901,249.919,266.962,270.967,284.299,285.24,289.631,296.818,302.217,303.673,305.339,304.908,306.72,310.367,316.989,319.626,322.315,323.233
7.99341,0.882501,0.100749,3,7,0,-5.41711,1.74476,1.00229,0.44896,0.431462,0.848896,1.74476,0.848896,0.848896,0,0,0,0.848896,1.74476,0.848896,0,0,0,0.848896,0.848896,1.74476,0,0,0,0,0,0,0.44896,0,0,0,0,0,0,0.44896,0,0,0,0,0,0,0.44896,108.963,136.419,144.536,184.918,187.92,195.568,199.531,208.832,231.803,232.938,239.44,242.497,242.63,250.247,266.607,272.873,285.01,285.52,289.766,297.358,301.803,303.738,304.717,306.351,307.161,310.364,316.748,319.725,322.542,323.472
11.3232,0.394348,0.127795,3,7,0,-6.79151,1.72539,1.00081,0.448463,0.41734,0.829196,1.72539,0.829196,0.829196,0,0,0,0.829196,1.72539,0.829196,0,0,0,0.829196,0.829196,1.72539,0,0,0,0,0,0,0.448463,0,0,0,0,0,0,0.448463,0,0,0,0,0,0,0.448463,109.062,136.634,145.208,184.773,188.211,194.83,199.446,208.166,232.047,232.088,238.774,241.928,242.568,250.285,267.128,272.108,285.153,285.569,289.225,296.687,302.683,303.395,305.374,305.772,306.011,310.592,317.351,320.696,322.239,323.322
11.3818,0.972786,0.0456458,6,63,0,-9.03252,1.71445,1.00177,0.448976,0.335265,0.818085,1.71445,0.818085,0.818085,0,0,0,0.818085,1.71445,0.818085,0,0,0,0.818085,0.818085,1.71445,0,0,0,0,0,0,0.448976,0,0,0,0,0,0,0.448976,0,0,0,0,0,0,0.448976,109.398,135.935,144.033,184.124,187.966,195.519,198.876,208.369,231.12,232.565,238.722,242.462,242.539,249.894,267.679,272.407,284.372,286.329,288.806,297.258,301.74,303.88,306.09,305.233,306.398,309.862,317.442,320.233,322.148,323.179
8.87739,0.987068,0.0731768,4,15,0,-7.69014,1.70621,0.99931,0.448565,0.288299,0.808461,1.70621,0.808461,0.808461,0,0,0,0.808461,1.70621,0.808461,0,0,0,0.808461,0.808461,1.70621,0,0,0,0,0,0,0.448565,0,0,0,0,0,0,0.448565,0,0,0,0,0,0,0.448565,108.805,135.861,144.37,184.239,187.999,195.586,199.059,208.02,231.516,232.372,239.054,242.144,241.876,249.637,267.183,272.267,284.773,285.655,289.289,296.915,301.761,302.994,304.873,305.12,306.478,310.333,317.224,320.607,322.232,323.077
5.80203,0.0931475,0.12078,4,15,0,-4.87155,1.70019,0.997645,0.448214,0.280987,0.801643,1.70019,0.801643,0.801643,0,0,0,0.801643,1.70019,0.801643,0,0,0,0.801643,0.801643,1.70019,0,0,0,0,0,0,0.448214,0,0,0,0,0,0,0.448214,0,0,0,0,0,0,0.448214,108.702,136.248,144.645,184.895,188.113,195.379,198.765,207.635,231.43,232.162,239.658,241.803,242.365,250.092,267.528,272.071,285.363,285.586,289.041,297.278,300.959,302.819,305.212,305.258,306.166,309.977,317.495,320.536,322.264,323.14
6.53454,0.999885,0.0206141,6,63,0,-3.24234,1.69884,1.00313,0.449811,0.271366,0.802023,1.69884,0.802023,0.802023,0,0,0,0.802023,1.69884,0.802023,0,0,0,0.802023,0.802023,1.69884,0,0,0,0,0,0,0.449811,0,0,0,0,0,0,0.449811,0,0,0,0,0,0,0.449811,108.879,135.94,144.381,185.05,187.65,195.625,199.001,208.239,231.547,232.919,238.589,242.052,242.284,250.106,267.159,272.636,284.943,285.749,289.151,296.709,301.867,303.164,304.946,305.069,305.916,310.367,316.876,319.729,322.349,323.495
11.0322,0.825392,0.0351987,5,31,0,-3.28683,1.70959,0.997936,0.448737,0.369579,0.810264,1.70959,0.810264,0.810264,0,0,0,0.810264,1.70959,0.810264,0,0,0,0.810264,0.810264,1.70959,0,0,0,0,0,0,0.448737,0,0,0,0,0,0,0.448737,0,0,0,0,0,0,0.448737,109.072,136.067,144.156,183.964,188.076,195.193,199.105,207.852,231.995,232.547,239.237,242.011,241.906,249.631,267.95,272.701,285.898,285.741,288.577,297.028,302.12,303.102,305.302,305.551,306.246,310.719,317.468,319.316,322.388,323.282
11.5893,0.997135,0.0385942,3,15,0,-10.5761,1.70865,0.999643,0.448452,0.372155,0.811422,1.70865,0.811422,0.811422,0,0,0,0.811422,1.70865,0.811422,0,0,0,0.811422,0.811422,1.70865,0,0,0,0,0,0,0.448452,0,0,0,0,0,0,0.448452,0,0,0,0,0,0,0.448452,109.177,135.653,144.289,184.905,188.316,195.606,198.961,208.242,231.586,232.767,239.135,242.197,241.415,250,267.424,272.31,284.306,285.445,288.971,296.14,301.417,303.288,305.157,305.359,306.823,309.998,317.82,320.231,322.237,323.312
11.2802,0.984493,0.0646321,4,31,0,-11.0368,1.70052,1.00214,0.449252,0.41411,0.803936,1.70052,0.803936,0.803936,0,0,0,0.803936,1.70052,0.803936,0,0,0,0.803936,0.803936,1.70052,0,0,0,0,0,0,0.449252,0,0,0,0,0,0,0.449252,0,0,0,0,0,0,0.449252,108.765,135.997,145.045,185.48,188.215,195.701,200.028,207.782,232.043,232.462,238.39,242.656,242.006,249.567,266.744,273.428,284.972,285.877,288.849,296.994,300.553,303.361,304.082,305.486,306.632,310.248,317.811,319.232,321.559,322.856
11.7559,0.56006,0.10414,4,31,0,-8.04477,1.71198,1.00102,0.449173,0.468634,0.814548,1.71198,0.814548,0.814548,0,0,0,0.814548,1.71198,0.814548,0,0,0,0.814548,0.814548,1.71198,0,0,0,0,0,0,0.449173,0,0,0,0,0,0,0.449173,0,0,0,0,0,0,0.449173,108.857,136.373,144.931,184.599,188.185,195.78,199.554,208.375,231.815,232.288,238.21,242.541,242.458,251.309,267.56,272.369,285.341,285.422,289.945,296.268,301.986,303.61,304.691,305.852,306.093,310.066,316.708,320.142,322.871,322.793
11.6747,0.978106,0.0591784,6,63,0,-9.1037,1.72243,1.00023,0.44879,0.373011,0.825057,1.72243,0.825057,0.825057,0,0,0,0.825057,1.72243,0.825057,0,0,0,0.825057,0.825057,1.72243,0,0,0,0,0,0,0.44879,0,0,0,0,0,0,0.44879,0,0,0,0,0,0,0.44879,108.552,135.431,144.524,184.261,187.687,195.741,198.289,208.044,230.828,232.151,239.289,242.085,242.193,250.252,266.838,272.822,284.05,284.894,288.958,296.65,301.7,303.42,305.695,305.178,306.331,310.266,317.794,319.485,322.657,322.781
9.35192,0.999521,0.0932995,5,31,0,-8.41453,1.72451,1.0025,0.449023,0.543689,0.828705,1.72451,0.828705,0.828705,0,0,0,0.828705,1.72451,0.828705,0,0,0,0.828705,0.828705,1.72451,0,0,0,0,0,0,0.449023,0,0,0,0,0,0,0.449023,0,0,0,0,0,0,0.449023,108.573,136.283,143.497,186.234,188.381,195.117,199.1,208.773,231.516,232.157,238.538,242.335,243.189,249.141,266.132,272.487,284.487,285.746,290.158,296.745,301.665,303.791,305.532,306.41,307.305,309.607,317.701,320.587,322.087,323.413
11.6396,0.864804,0.153879,4,15,0,-9.09403,1.70628,0.998869,0.448683,0.469215,0.807901,1.70628,0.807901,0.807901,0,0,0,0.807901,1.70628,0.807901,0,0,0,0.807901,0.807901,1.70628,0,0,0,0,0,0,0.448683,0,0,0,0,0,0,0.448683,0,0,0,0,0,0,0.448683,108.854,135.104,144.238,184.809,187.718,194.873,198.662,208.264,231.321,232.637,238.723,242.254,241.985,249.746,267.059,272.109,284.588,286.066,288.894,296.522,301.554,303.655,305.351,304.946,307.036,310.237,317.594,320.36,322.7,323.459
11.7991,0.411127,0.18268,2,7,1,-11.0133,1.70972,0.998876,0.448677,0.456818,0.811358,1.70972,0.811358,0.811358,0,0,0,0.811358,1.70972,0.811358,0,0,0,0.811358,0.811358,1.70972,0,0,0,0,0,0,0.448677,0,0,0,0,0,0,0.448677,0,0,0,0,0,0,0.448677,108.939,135.664,144.786,184.41,188.165,195.511,199.125,208.306,231.494,232.94,238.678,243.59,242.365,249.391,267.818,272.378,285.43,285.723,289.373,296.261,301.312,302.934,304.407,305.448,306.387,310.105,316.996,319.885,322.198,323.862
11.9671,0.986606,0.0737275,4,15,0,-11.1132,1.7085,1.00071,0.448963,0.458273,0.811211,1.7085,0.811211,0.811211,0,0,0,0.811211,1.7085,0.811211,0,0,0,0.811211,0.811211,1.7085,0,0,0,0,0,0,0.448963,0,0,0,0,0,0,0.448963,0,0,0,0,0,0,0.448963,108.723,136.386,144.413,184.841,188.113,194.883,199.106,207.845,232.043,232.951,238.571,241.715,241.964,250.991,266.892,272.523,284.895,285.686,289.093,295.973,301.64,302.925,305.055,305.487,306.751,310.022,317.774,320.243,322.136,322.857
11.442,0.924131,0.11692,4,15,0,-10.4743,1.72501,1.00199,0.448859,0.374841,0.829072,1.72501,0.829072,0.829072,0,0,0,0.829072,1.72501,0.829072,0,0,0,0.829072,0.829072,1.72501,0,0,0,0,0,0,0.448859,0,0,0,0,0,0,0.448859,0,0,0,0,0,0,0.448859,108.209,135.584,144.299,185.193,187.91,196.115,199.346,207.797,231.022,232.931,238.944,242.043,243.013,249.943,266.642,272.401,285.092,285.409,289.254,296.96,301.819,303.332,305.31,305.733,306.184,310.297,317.719,319.224,322.054,323.556
11.442,0.0438551,0.159193,2,6,1,-10.4019,1.72501,1.00199,0.448859,0.374841,0.829072,1.72501,0.829072,0.829072,0,0,0,0.829072,1.72501,0.829072,0,0,0,0.829072,0.829072,1.72501,0,0,0,0,0,0,0.448859,0,0,0,0,0,0,0.448859,0,0,0,0,0,0,0.448859,109.06,136.001,144.133,184.168,187.584,195.512,199.625,208.138,232.167,232.234,238.983,242.616,243.216,250.056,267.969,272.287,285.029,285.476,289.106,296.582,301.126,303.598,304.7,305.038,306.717,310.567,317.704,319.533,322.435,322.922
11.9501,0.99994,0.0278537,5,31,0,-11.1611,1.72206,1.00025,0.448632,0.379002,0.825021,1.72206,0.825021,0.825021,0,0,0,0.825021,1.72206,0.825021,0,0,0,0.825021,0.825021,1.72206,0,0,0,0,0,0,0.448632,0,0,0,0,0,0,0.448632,0,0,0,0,0,0,0.448632,108.679,136.061,144.422,184.817,188.068,195.21,199.108,207.501,231.678,231.947,239.447,241.944,242.913,250.327,266.811,272.578,285.443,285.731,289.235,297.287,301.481,302.974,305.045,305.609,307.29,309.741,317.86,319.655,322.096,323.096
12.2367,0.99054,0.0454171,5,31,0,-11.2945,1.71757,1.00098,0.448776,0.409872,0.820897,1.71757,0.820897,0.820897,0,0,0,0.820897,1.71757,0.820897,0,0,0,0.820897,0.820897,1.71757,0,0,0,0,0,0,0.448776,0,0,0,0,0,0,0.448776,0,0,0,0,0,0,0.448776,109.427,136.296,144.47,184.102,188.105,195.22,198.9,208.432,231.126,232.541,239.148,242.274,242.937,250.029,267.371,273.004,284.822,285.713,289.701,296.803,301.493,302.995,305.038,305.532,306.277,310.491,317.559,319.599,321.95,323.368
10.3373,0.999154,0.0720134,5,31,0,-10.0812,1.73079,0.999346,0.448018,0.426119,0.834172,1.73079,0.834172,0.834172,0,0,0,0.834172,1.73079,0.834172,0,0,0,0.834172,0.834172,1.73079,0,0,0,0,0,0,0.448018,0,0,0,0,0,0,0.448018,0,0,0,0,0,0,0.448018,108.479,136.368,144.327,184.846,188.816,195.096,198.583,208.247,231.65,232.331,239.208,241.769,242.114,249.167,266.475,271.804,284.737,285.397,290.328,296.839,302.013,303.221,305.6,306.086,305.986,310.673,317.113,319.133,322.298,322.698
11.9226,0.995257,0.115762,4,15,0,-9.8549,1.71008,1.00293,0.449754,0.374191,0.813198,1.71008,0.813198,0.813198,0,0,0,0.813198,1.71008,0.813198,0,0,0,0.813198,0.813198,1.71008,0,0,0,0,0,0,0.449754,0,0,0,0,0,0,0.449754,0,0,0,0,0,0,0.449754,109.439,136.036,144.878,183.865,187.93,195.164,199.442,208.143,231.45,232.888,239.368,242.114,242.921,250.277,266.571,272.633,284.367,285.303,289.43,296.708,302.245,303.65,304.981,305.394,306.359,311.159,316.99,320.41,322.413,323.324
11.9226,0.0382218,0.183344,1,3,0,-11.2867,1.71008,1.00293,0.449754,0.374191,0.813198,1.71008,0.813198,0.813198,0,0,0,0.813198,1.71008,0.813198,0,0,0,0.813198,0.813198,1.71008,0,0,0,0,0,0,0.449754,0,0,0,0,0,0,0.449754,0,0,0,0,0,0,0.449754,108.568,136.505,143.906,184.879,187.774,195.854,199.716,208.263,231.273,232.301,239.38,241.671,243.138,249.881,267.361,272.394,283.941,286.03,289.559,296.669,301.979,303.703,304.579,304.646,305.876,310.69,317.611,319.624,322.464,323.646
10.137,0.997416,0.0334007,5,63,0,-9.61454,1.69221,0.995648,0.448418,0.465109,0.791456,1.69221,0.791456,0.791456,0,0,0,0.791456,1.69221,0.791456,0,0,0,0.791456,0.791456,1.69221,0,0,0,0,0,0,0.448418,0,0,0,0,0,0,0.448418,0,0,0,0,0,0,0.448418,109.142,136.999,144.169,184.898,188.404,195.462,199.62,207.758,231.555,232.311,239.396,242.169,243.393,249.392,267.294,272.016,285.155,285.223,288.063,296.043,301.226,303.785,305.444,306.054,306.707,310.201,317.685,320.311,322.491,323.111
10.1795,0.999657,0.0532515,5,31,0,-8.91759,1.71798,1.00475,0.44984,0.476975,0.822552,1.71798,0.822552,0.822552,0,0,0,0.822552,1.71798,0.822552,0,0,0,0.822552,0.822552,1.71798,0,0,0,0,0,0,0.44984,0,0,0,0,0,0,0.44984,0,0,0,0,0,0,0.44984,109.303,135.68,144.548,184.526,188.261,194.993,199.547,208.11,232.21,232.253,238.802,241.356,243.121,249.636,267.027,272.256,285.222,286.078,289.418,296.894,301.399,302.732,305.242,305.639,306.692,309.948,317.02,320.041,322.041,322.862
10.9272,0.984386,0.0848358,4,31,0,-4.93718,1.69279,0.998706,0.448853,0.482256,0.793917,1.69279,0.793917,0.793917,0,0,0,0.793917,1.69279,0.793917,0,0,0,0.793917,0.793917,1.69279,0,0,0,0,0,0,0.448853,0,0,0,0,0,0,0.448853,0,0,0,0,0,0,0.448853,108.578,136.353,145.123,184.782,188.563,195.19,198.958,209.086,231.1,232.905,239.288,243.06,242.223,250,267.8,273.007,285.768,285.562,289.444,297.088,302.012,303.362,304.779,305.153,306.908,309.442,317.386,319.43,321.59,323.118
10.6661,0.449128,0.129924,4,15,0,-7.7942,1.70832,0.999821,0.449171,0.50629,0.809814,1.70832,0.809814,0.809814,0,0,0,0.809814,1.70832,0.809814,0,0,0,0.809814,0.809814,1.70832,0,0,0,0,0,0,0.449171,0,0,0,0,0,0,0.449171,0,0,0,0,0,0,0.449171,108.836,136.839,144.481,184.649,187.358,195.479,200.227,207.624,231.24,232.498,239.887,242.357,243.052,249.658,267.155,272.968,285.293,286.044,289.15,296.902,301.658,302.512,305.657,306.152,306.468,310.633,316.748,319.268,322.19,323.249
11.7998,0.99486,0.0609743,5,31,0,-10.2531,1.70295,0.998555,0.448912,0.446505,0.803825,1.70295,0.803825,0.803825,0,0,0,0.803825,1.70295,0.803825,0,0,0,0.803825,0.803825,1.70295,0,0,0,0,0,0,0.448912,0,0,0,0,0,0,0.448912,0,0,0,0,0,0,0.448912,109.347,136.156,144.181,184.13,188.169,195.854,198.831,207.521,232.946,232.083,239.256,242.767,242.554,250.773,266.659,272.279,285.317,285.291,289.199,296.576,301.498,303.086,304.619,304.647,307,310.192,317.877,320.254,322.001,323.079
11.048,0.970675,0.0952354,4,23,0,-8.70997,1.70636,0.996726,0.448255,0.369166,0.806907,1.70636,0.806907,0.806907,0,0,0,0.806907,1.70636,0.806907,0,0,0,0.806907,0.806907,1.70636,0,0,0,0,0,0,0.448255,0,0,0,0,0,0,0.448255,0,0,0,0,0,0,0.448255,108.544,136.147,144.047,184.531,188.707,195.666,198.66,207.714,231.342,232.483,239.514,241.705,242.812,249.577,266.699,272.462,284.867,285.992,288.802,297.033,301.531,303.014,305.57,306.003,306.366,309.914,317.288,320.177,322.746,323.169
11.048,0.0559877,0.140388,3,7,0,-10.3599,1.70636,0.996726,0.448255,0.369166,0.806907,1.70636,0.806907,0.806907,0,0,0,0.806907,1.70636,0.806907,0,0,0,0.806907,0.806907,1.70636,0,0,0,0,0,0,0.448255,0,0,0,0,0,0,0.448255,0,0,0,0,0,0,0.448255,109.134,135.612,144.419,184.492,187.991,196.339,199.348,207.6,231.1,232.182,239.572,242.169,243.752,249.788,267.272,272.176,285.657,284.91,288.941,297.394,301.669,302.929,304.586,305.298,305.358,310.539,318.236,319.346,321.464,322.717
10.4744,0.880682,0.0285098,5,47,0,-5.39549,1.69869,1.00114,0.450009,0.456185,0.799692,1.69869,0.799692,0.799692,0,0,0,0.799692,1.69869,0.799692,0,0,0,0.799692,0.799692,1.69869,0,0,0,0,0,0,0.450009,0,0,0,0,0,0,0.450009,0,0,0,0,0,0,0.450009,108.377,136.052,144.568,184.74,188.287,196.003,199.148,207.779,231.798,232.653,238.628,242.71,242.82,249.847,267.101,273.074,286.011,285.401,289.35,296.952,301.739,303.937,306.203,305.211,306.578,310.442,317.915,320.264,323.295,324.555
10.7894,0.988575,0.034712,5,63,0,-8.75951,1.69844,1.00148,0.450022,0.460275,0.799728,1.69844,0.799728,0.799728,0,0,0,0.799728,1.69844,0.799728,0,0,0,0.799728,0.799728,1.69844,0,0,0,0,0,0,0.450022,0,0,0,0,0,0,0.450022,0,0,0,0,0,0,0.450022,109.46,136.792,144.386,184.977,187.697,195.601,198.308,208.837,231.491,233.305,239.143,243.521,242.185,250.149,267.549,272.622,285.73,284.549,289.417,297.492,302.353,303.533,306.067,305.736,306.996,310.17,318.121,320.782,322.691,323.651
11.6686,0.905156,0.0531049,4,23,0,-6.92101,1.69765,1.00246,0.449732,0.456955,0.800393,1.69765,0.800393,0.800393,0,0,0,0.800393,1.69765,0.800393,0,0,0,0.800393,0.800393,1.69765,0,0,0,0,0,0,0.449732,0,0,0,0,0,0,0.449732,0,0,0,0,0,0,0.449732,108.835,135.771,144.183,184.548,188.218,196.165,199.302,208.733,232.099,232.403,239.37,242.116,242.632,250.057,266.47,273.195,284.641,286.264,290.282,296.809,301.19,304.133,304.485,305.457,306.525,310.846,316.913,319.065,322.676,323.906
9.48218,0.981333,0.0677135,5,31,0,-7.44782,1.73714,1.0019,0.448412,0.469486,0.842017,1.73714,0.842017,0.842017,0,0,0,0.842017,1.73714,0.842017,0,0,0,0.842017,0.842017,1.73714,0,0,0,0,0,0,0.448412,0,0,0,0,0,0,0.448412,0,0,0,0,0,0,0.448412,109.8,136.052,143.71,184.578,187.933,195.846,199.175,207.392,231.944,233.059,238.244,241.926,242.269,249.803,267.146,272.399,284.585,285.909,289.418,297.474,301.658,303.612,305.348,306.002,306.224,309.603,317.578,320.085,323.512,322.944
8.32888,0.866932,0.101151,4,15,0,-6.52189,1.73301,0.997005,0.44735,0.431821,0.835623,1.73301,0.835623,0.835623,0,0,0,0.835623,1.73301,0.835623,0,0,0,0.835623,0.835623,1.73301,0,0,0,0,0,0,0.44735,0,0,0,0,0,0,0.44735,0,0,0,0,0,0,0.44735,108.61,135.553,145.096,184.912,188.223,194.635,199.447,208.029,232.422,233.074,238.614,241.834,242.004,249.799,266.846,272.666,284.758,285.126,288.91,296.159,302.352,302.649,304.35,305.102,306.257,309.643,317.47,320.532,321.64,322.638
8.79243,0.978479,0.118264,4,15,0,-6.84649,1.73551,1.00514,0.449266,0.433105,0.84157,1.73551,0.84157,0.84157,0,0,0,0.84157,1.73551,0.84157,0,0,0,0.84157,0.84157,1.73551,0,0,0,0,0,0,0.449266,0,0,0,0,0,0,0.449266,0,0,0,0,0,0,0.449266,109.076,136.047,144.789,184.252,188.008,195.759,199.712,208.431,231.751,232.123,238.553,242.383,242.235,249.733,266.665,272.034,284.917,285.75,289.821,296.659,302.511,303.732,305.193,305.662,306.603,310.682,316.273,320.267,322.455,322.213
8.79243,0.00636865,0.174303,2,5,0,-5.5265,1.73551,1.00514,0.449266,0.433105,0.84157,1.73551,0.84157,0.84157,0,0,0,0.84157,1.73551,0.84157,0,0,0,0.84157,0.84157,1.73551,0,0,0,0,0,0,0.449266,0,0,0,0,0,0,0.449266,0,0,0,0,0,0,0.449266,108.83,135.801,144.354,184.267,187.808,195.568,198.972,208.527,231.939,232.971,238.582,242.928,242.9,250.513,267.337,272.507,284.835,285.086,290.236,295.95,302.245,303.825,305.055,305.843,306.422,310.269,317.063,319.788,322.365,322.575
12.6725,0.997638,0.033851,6,63,0,-6.76934,1.70176,0.999166,0.448916,0.376969,0.803179,1.70176,0.803179,0.803179,0,0,0,0.803179,1.70176,0.803179,0,0,0,0.803179,0.803179,1.70176,0,0,0,0,0,0,0.448916,0,0,0,0,0,0,0.448916,0,0,0,0,0,0,0.448916,108.187,135.819,144.383,184.895,188.059,195.337,199.956,207.728,231.675,232.499,239.517,242.647,242.144,250.191,266.486,273.401,284.875,285.569,289.094,296.334,301.956,302.779,305.156,304.927,306.3,309.565,317.69,320.586,322.015,323.755
11.8891,0.945392,0.0520315,3,15,0,-10.5856,1.7004,1.00275,0.44969,0.361367,0.803489,1.7004,0.803489,0.803489,0,0,0,0.803489,1.7004,0.803489,0,0,0,0.803489,0.803489,1.7004,0,0,0,0,0,0,0.44969,0,0,0,0,0,0,0.44969,0,0,0,0,0,0,0.44969,109.646,136.225,144.511,185.015,187.824,195.597,198.846,208.647,231.675,232.75,238.762,241.659,242.517,249.864,267.088,272.653,285.121,286.149,288.946,296.84,301.699,303.34,304.878,305.574,306.158,310.216,317.897,320.182,322.306,323.416
11.4939,0.933,0.071492,4,31,0,-10.0931,1.69701,1.00367,0.450301,0.375502,0.799705,1.69701,0.799705,0.799705,0,0,0,0.799705,1.69701,0.799705,0,0,0,0.799705,0.799705,1.69701,0,0,0,0,0,0,0.450301,0,0,0,0,0,0,0.450301,0,0,0,0,0,0,0.450301,109.089,136.502,144.167,184.846,187.635,195.576,199.604,208.18,231.543,233.087,238.985,242.118,242.85,250.233,266.96,272.755,285.44,285.881,289.226,297.235,302.023,303.474,305.713,305.534,306.61,309.917,317.482,319.396,321.89,324.05
12.2718,0.761163,0.0954476,4,15,0,-9.25583,1.70151,1.00255,0.449739,0.390706,0.804324,1.70151,0.804324,0.804324,0,0,0,0.804324,1.70151,0.804324,0,0,0,0.804324,0.804324,1.70151,0,0,0,0,0,0,0.449739,0,0,0,0,0,0,0.449739,0,0,0,0,0,0,0.449739,109.18,135.957,144.261,184.709,186.818,196.077,198.872,208.135,231.163,232.561,238.733,241.672,242.563,250.188,266.733,272.749,285.239,285.59,289.437,296.79,300.853,302.702,305.295,305.902,306.227,309.655,317.184,318.664,321.709,323.103
