# stan_version_major = 2
# stan_version_minor = 15
# stan_version_patch = 0
# model = rus
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 13
# data
#   file = cmsx4.20modes.dat
# init = 2 (Default)
# random
#   seed = 2282922535
# output
#   file = cmsx4.20modes.13.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,c11,a,c44,sigma,cu.1,cu.2,cu.3,c12,C.1.1,C.2.1,C.3.1,C.4.1,C.5.1,C.6.1,C.1.2,C.2.2,C.3.2,C.4.2,C.5.2,C.6.2,C.1.3,C.2.3,C.3.3,C.4.3,C.5.3,C.6.3,C.1.4,C.2.4,C.3.4,C.4.4,C.5.4,C.6.4,C.1.5,C.2.5,C.3.5,C.4.5,C.5.5,C.6.5,C.1.6,C.2.6,C.3.6,C.4.6,C.5.6,C.6.6,q.1,q.2,q.3,q.4,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20
41.8415,0.97382,0.000486965,6,79,0,-36.4337,2.4177,2.85709,1.30804,0.0814274,0.00267319,-0.497168,0.0116961,1.50205,2.69515,1.50151,1.22515,0.00133773,-0.398571,0.014203,1.50151,2.41928,1.50101,0.0272037,0.000540934,-0.0245805,1.22515,1.50101,2.69565,-0.0285415,0.39803,0.0103775,0.00133773,0.0272037,-0.0285415,1.30699,0.0103775,0.000540934,-0.398571,0.000540934,0.39803,0.0103775,1.03113,0.00133773,0.014203,-0.0245805,0.0103775,0.000540934,0.00133773,1.3075,0.805902,0.0021717,-0.591951,0.0105718,71.1277,75.6542,86.2297,89.808,110.887,111.664,120.127,127.546,128.273,130.416,141.475,143.939,149.168,153.809,156.496,157.088,160.155,164.569,169.165,172.427
41.8415,0.00033073,0.000710496,1,3,0,-38.1616,2.4177,2.85709,1.30804,0.0814274,0.00267319,-0.497168,0.0116961,1.50205,2.69515,1.50151,1.22515,0.00133773,-0.398571,0.014203,1.50151,2.41928,1.50101,0.0272037,0.000540934,-0.0245805,1.22515,1.50101,2.69565,-0.0285415,0.39803,0.0103775,0.00133773,0.0272037,-0.0285415,1.30699,0.0103775,0.000540934,-0.398571,0.000540934,0.39803,0.0103775,1.03113,0.00133773,0.014203,-0.0245805,0.0103775,0.000540934,0.00133773,1.3075,0.805902,0.0021717,-0.591951,0.0105718,71.0246,75.4139,86.1908,89.8398,110.842,111.704,120.089,127.451,128.323,130.381,141.437,143.714,149.178,153.811,156.307,157.094,160.258,164.791,169.013,172.482
41.6135,0.991568,0.000161551,8,255,0,-35.8442,2.46194,2.86062,1.3077,0.080241,-0.00543099,-0.498035,0.0075258,1.54766,2.7359,1.54694,1.27442,0.00591267,-0.39707,0.0215638,1.54694,2.46273,1.54759,0.000928854,-7.37039e-05,-0.0259517,1.27442,1.54759,2.73525,-0.00684152,0.397144,0.00438783,0.00591267,0.000928854,-0.00684152,1.30763,0.00438783,-7.37039e-05,-0.39707,-7.37039e-05,0.397144,0.00438783,1.03446,0.00591267,0.0215638,-0.0259517,0.00438783,-7.37039e-05,0.00591267,1.30698,0.80521,-0.00430592,-0.592941,0.00630736,70.9633,75.3892,86.2013,89.6609,110.847,111.725,120.086,127.505,128.3,130.305,141.425,143.899,149.073,153.805,156.479,156.94,160.307,164.762,169.151,172.748
40.7688,0.985577,0.000244066,7,255,0,-38.9702,2.41087,2.85663,1.30796,0.0799156,0.00223324,-0.496862,0.0132346,1.49513,2.68985,1.49436,1.21692,0.00210944,-0.399035,0.0176189,1.49436,2.41287,1.4939,0.0290945,0.000664164,-0.0292289,1.21692,1.4939,2.69031,-0.031204,0.398371,0.0116101,0.00210944,0.0290945,-0.031204,1.30672,0.0116101,0.000664164,-0.399035,0.000664164,0.398371,0.0116101,1.02974,0.00210944,0.0176189,-0.0292289,0.0116101,0.000664164,0.00210944,1.30719,0.806146,0.00181664,-0.591593,0.0120082,70.8894,75.482,86.247,89.6897,110.681,111.745,120.104,127.561,128.442,130.419,141.454,143.878,149.129,153.67,156.244,157.038,160.297,164.805,169.151,172.544
41.6349,0.956091,0.000363176,5,31,0,-37.7363,2.42203,2.85879,1.30827,0.0798956,-0.000737185,-0.496932,0.0123175,1.50677,2.70106,1.50581,1.2287,0.00408815,-0.399088,0.0218192,1.50581,2.42375,1.50601,0.0209192,0.000441586,-0.0319516,1.2287,1.50601,2.70086,-0.0250074,0.398646,0.0101325,0.00408815,0.0209192,-0.0250074,1.30751,0.0101325,0.000441586,-0.399088,0.000441586,0.398646,0.0101325,1.0302,0.00408815,0.0218192,-0.0319516,0.0101325,0.000441586,0.00408815,1.30731,0.80609,-0.00060045,-0.591687,0.0112202,70.8988,75.4015,86.3705,89.8386,110.808,111.747,120.079,127.354,128.318,130.395,141.56,143.853,149.151,153.827,156.361,157.155,160.256,164.759,169.066,172.502
41.3601,0.0839196,0.000509388,4,23,1,-38.9005,2.42184,2.85968,1.30854,0.0799418,-0.000972746,-0.496861,0.0119733,1.50668,2.70125,1.50574,1.22821,0.00416468,-0.399335,0.0216895,1.50574,2.42347,1.50599,0.0197592,0.000402877,-0.0314796,1.22821,1.50599,2.701,-0.0239239,0.398932,0.00979005,0.00416468,0.0197592,-0.0239239,1.30785,0.00979005,0.000402877,-0.399335,0.000402877,0.398932,0.00979005,1.03006,0.00416468,0.0216895,-0.0314796,0.00979005,0.000402877,0.00416468,1.3076,0.806147,-0.000792205,-0.591615,0.0109016,71.0176,75.4845,86.2453,89.9643,110.757,111.803,119.965,127.475,128.495,130.421,141.412,143.868,149.069,153.757,156.244,157.139,160.508,164.726,169.248,172.641
40.586,0.941812,0.000139104,7,127,0,-38.0254,2.46927,2.86117,1.30702,0.0795086,0.00132921,-0.497696,0.0110358,1.55564,2.74448,1.55506,1.28101,0.00217973,-0.397683,0.0157859,1.55506,2.47065,1.55483,0.023161,0.000442124,-0.0252861,1.28101,1.55483,2.7447,-0.0253408,0.397241,0.00950023,0.00217973,0.023161,-0.0253408,1.30622,0.00950023,0.000442124,-0.397683,0.000442124,0.397241,0.00950023,1.0324,0.00217973,0.0157859,-0.0252861,0.00950023,0.000442124,0.00217973,1.30644,0.805481,0.0010819,-0.592536,0.010034,71.0231,75.2742,86.0638,89.883,110.709,111.753,119.788,127.519,128.325,130.419,141.387,143.825,149.184,153.752,156.457,157.017,160.487,164.76,169.091,172.642
42.8072,1,0.000190143,7,255,0,-39.117,2.45465,2.86375,1.30902,0.0798792,2.05776e-05,-0.497789,0.0104728,1.54045,2.73006,1.53982,1.26568,0.00300462,-0.398293,0.0174122,1.53982,2.45589,1.53984,0.0193046,0.000349499,-0.0261415,1.26568,1.53984,2.73003,-0.0223092,0.397944,0.00872932,0.00300462,0.0193046,-0.0223092,1.30842,0.00872932,0.000349499,-0.398293,0.000349499,0.397944,0.00872932,1.03425,0.00300462,0.0174122,-0.0261415,0.00872932,0.000349499,0.00300462,1.30839,0.805406,1.67616e-05,-0.592646,0.00954389,71.029,75.3696,86.2381,89.8146,110.789,111.701,120.029,127.461,128.257,130.409,141.484,143.845,148.946,153.808,156.514,156.993,160.276,164.765,169.318,172.582
42.7244,0.798463,0.000288729,6,127,0,-36.8163,2.44534,2.8616,1.30841,0.0799665,-0.0025989,-0.497687,0.00712712,1.53089,2.72073,1.53042,1.25597,0.00392966,-0.398003,0.0165205,1.53042,2.44595,1.53075,0.00706286,6.13134e-05,-0.0216735,1.25597,1.53075,2.7204,-0.0109925,0.397942,0.00515299,0.00392966,0.00706286,-0.0109925,1.30827,0.00515299,6.13134e-05,-0.398003,6.13134e-05,0.397942,0.00515299,1.03349,0.00392966,0.0165205,-0.0216735,0.00515299,6.13134e-05,0.00392966,1.30794,0.805488,-0.00210229,-0.592575,0.00635935,71.102,75.465,86.3027,89.6533,110.78,111.724,120.158,127.6,128.374,130.316,141.374,143.768,148.964,153.815,156.406,157.005,160.267,164.763,169.036,172.75
42.4559,0.997802,0.000300938,6,79,0,-40.6975,2.44231,2.85866,1.30757,0.0803247,0.00637349,-0.497388,0.0150889,1.5275,2.71896,1.52689,1.25146,-0.000494143,-0.398343,0.0123847,1.52689,2.4451,1.52532,0.0409219,0.000974954,-0.0262225,1.25146,1.52532,2.72053,-0.0404277,0.397368,0.0138379,-0.000494143,0.0409219,-0.0404277,1.30539,0.0138379,0.000974954,-0.398343,0.000974954,0.397368,0.0138379,1.03153,-0.000494143,0.0123847,-0.0262225,0.0138379,0.000974954,-0.000494143,1.30696,0.805726,0.00514337,-0.592115,0.013366,71.0532,75.5683,86.1599,89.6854,110.653,111.665,119.946,127.5,128.196,130.42,141.385,143.899,149.26,153.842,156.262,157.145,160.362,164.592,169.084,172.424
42.647,0.501747,0.000452489,7,191,0,-41.229,2.44186,2.85876,1.30772,0.0815057,-0.00353962,-0.49766,0.00854368,1.52697,2.71734,1.52626,1.25221,0.00499991,-0.397612,0.0204764,1.52626,2.44275,1.52679,0.00743712,6.43906e-05,-0.0265001,1.25221,1.52679,2.71681,-0.012437,0.397547,0.00602365,0.00499991,0.00743712,-0.012437,1.30754,0.00602365,6.43906e-05,-0.397612,6.43906e-05,0.397547,0.00602365,1.03296,0.00499991,0.0204764,-0.0265001,0.00602365,6.43906e-05,0.00499991,1.30701,0.805509,-0.00285747,-0.592528,0.00757636,71.0551,75.5642,86.185,89.779,110.733,111.588,120.154,127.536,128.301,130.325,141.342,143.781,149.198,153.864,156.455,156.971,160.344,164.79,169.081,172.731
41.8634,0.893768,0.000273052,7,127,0,-39.41,2.43316,2.86458,1.30984,0.0812554,-0.00806567,-0.497624,0.00627395,1.51865,2.70969,1.51779,1.24299,0.00767213,-0.398581,0.0246273,1.51779,2.4341,1.51857,-0.00830269,-0.000265671,-0.0270616,1.24299,1.51857,2.70891,0.000630558,0.398847,0.00243426,0.00767213,-0.00830269,0.000630558,1.30976,0.00243426,-0.000265671,-0.398581,-0.000265671,0.398847,0.00243426,1.03417,0.00767213,0.0246273,-0.0270616,0.00243426,-0.000265671,0.00767213,1.30898,0.805538,-0.00666767,-0.592486,0.00495338,71.0375,75.436,86.2644,89.7981,110.875,111.739,119.983,127.428,128.17,130.217,141.457,143.959,149.015,153.766,156.476,156.964,160.253,164.7,168.959,172.739
41.4857,0.70064,0.000338414,6,127,0,-36.9436,2.43219,2.85494,1.30652,0.0810744,-0.00933664,-0.497114,-0.00106456,1.51692,2.70924,1.51652,1.24026,0.00751259,-0.397683,0.0181515,1.51652,2.43318,1.51632,-0.0249671,-0.000230318,-0.0146877,1.24026,1.51632,2.70944,0.0174545,0.397914,-0.00346381,0.00751259,-0.0249671,0.0174545,1.30593,-0.00346381,-0.000230318,-0.397683,-0.000230318,0.397914,-0.00346381,1.02986,0.00751259,0.0181515,-0.0146877,-0.00346381,-0.000230318,0.00751259,1.30613,0.805945,-0.00849207,-0.591929,-0.000866663,70.9769,75.3604,86.117,89.8583,110.84,111.612,120.079,127.385,128.362,130.225,141.552,143.853,149.032,153.785,156.48,156.969,160.279,164.882,169.1,172.637
40.0331,0.321738,0.037716,6,63,0,-37.0946,2.41133,2.86078,1.30917,0.0796729,0.00113868,-0.496839,0.000686189,1.49607,2.68996,1.49607,1.21744,-0.000730479,-0.399539,-0.00128113,1.49607,2.41134,1.49606,0.00379468,5.71408e-07,0.000467356,1.21744,1.49606,2.68998,-0.0030642,0.399538,0.00081377,-0.000730479,0.00379468,-0.0030642,1.30916,0.00081377,5.71408e-07,-0.399539,5.71408e-07,0.399538,0.00081377,1.03054,-0.000730479,-0.00128113,0.000467356,0.00081377,5.71408e-07,-0.000730479,1.30917,0.806164,0.00097931,-0.591691,0.000548574,70.9825,75.4232,86.2805,89.8257,110.844,111.723,120.118,127.391,128.419,130.526,141.475,143.773,149.189,153.74,156.187,157.042,160.247,164.851,169.191,172.518
40.0331,0,0.15808,0,1,1,-36.3466,2.41133,2.86078,1.30917,0.0796729,0.00113868,-0.496839,0.000686189,1.49607,2.68996,1.49607,1.21744,-0.000730479,-0.399539,-0.00128113,1.49607,2.41134,1.49606,0.00379468,5.71408e-07,0.000467356,1.21744,1.49606,2.68998,-0.0030642,0.399538,0.00081377,-0.000730479,0.00379468,-0.0030642,1.30916,0.00081377,5.71408e-07,-0.399539,5.71408e-07,0.399538,0.00081377,1.03054,-0.000730479,-0.00128113,0.000467356,0.00081377,5.71408e-07,-0.000730479,1.30917,0.806164,0.00097931,-0.591691,0.000548574,70.9018,75.5484,86.1978,89.7734,110.787,111.773,120.133,127.424,128.291,130.344,141.45,143.785,149.161,153.609,156.488,156.984,160.156,164.65,168.977,172.546
42.5458,0.999939,0.0185372,6,63,0,-38.6242,2.44436,2.85551,1.30645,0.079413,-0.00443881,-0.497374,-0.00711577,1.52932,2.71998,1.52923,1.25378,0.00132642,-0.397532,-0.00285721,1.52923,2.44504,1.52873,-0.0219386,0.000217293,0.00954183,1.25378,1.52873,2.72049,0.0206122,0.397315,-0.00668462,0.00132642,-0.0219386,0.0206122,1.30587,-0.00668462,0.000217293,-0.397532,0.000217293,0.397315,-0.00668462,1.03092,0.00132642,-0.00285721,0.00954183,-0.00668462,0.000217293,0.00132642,1.30637,0.805737,-0.00354347,-0.592231,-0.00609349,70.9593,75.4196,86.0734,89.8008,110.887,111.805,120.083,127.468,128.247,130.292,141.485,143.949,149.107,153.888,156.329,156.876,160.315,164.85,168.996,172.657
42.5243,0.924051,0.021312,5,31,0,-41.4996,2.43947,2.8613,1.30895,0.0784765,-0.00552942,-0.497648,-0.00703486,1.52454,2.71472,1.52448,1.24935,0.00216206,-0.398273,-0.00042853,1.52448,2.44019,1.52388,-0.0236688,0.00020098,0.00711352,1.24935,1.52388,2.71532,0.0215067,0.398072,-0.00668499,0.00216206,-0.0236688,0.0215067,1.30829,-0.00668499,0.00020098,-0.398273,0.00020098,0.398072,-0.00668499,1.03376,0.00216206,-0.00042853,0.00711352,-0.00668499,0.00020098,0.00216206,1.30889,0.805519,-0.00436276,-0.592526,-0.00580338,71.1075,75.4121,86.3152,89.7675,110.971,111.772,120.118,127.494,128.269,130.41,141.45,143.869,149.093,153.809,156.527,157.013,160.376,164.837,169.137,172.631
41.7181,0.448649,0.0246845,6,63,0,-35.7638,2.45404,2.86503,1.31022,0.0761003,-0.0101703,-0.498242,0.00775741,1.53941,2.72856,1.53806,1.26625,0.00962775,-0.397611,0.0309606,1.53806,2.45553,1.53928,-0.0107588,-0.000424014,-0.0338777,1.26625,1.53928,2.72734,0.001131,0.398035,0.00291705,0.00962775,-0.0107588,0.001131,1.31009,0.00291705,-0.000424014,-0.397611,-0.000424014,0.398035,0.00291705,1.03706,0.00962775,0.0309606,-0.0338777,0.00291705,-0.000424014,0.00962775,1.30887,0.805044,-0.00843857,-0.593123,0.00613105,70.9638,75.3456,86.3479,89.6514,110.942,111.719,120.135,127.516,128.253,130.374,141.564,143.792,149.084,153.827,156.443,157.1,160.424,164.735,169.218,172.668
42.68,0.999255,0.00769101,8,255,0,-40.2543,2.43351,2.86153,1.30914,0.0762774,-0.00572109,-0.497457,-0.00667684,1.51851,2.70961,1.51846,1.24246,0.00241175,-0.398645,0.000595882,1.51846,2.43418,1.51789,-0.0232088,0.000173721,0.00577181,1.24246,1.51789,2.71018,0.020797,0.398471,-0.00636769,0.00241175,-0.0232088,0.020797,1.30852,-0.00636769,0.000173721,-0.398645,0.000173721,0.398471,-0.00636769,1.03308,0.00241175,0.000595882,0.00577181,-0.00636769,0.000173721,0.00241175,1.30909,0.805671,-0.00448778,-0.592322,-0.00540349,71.1003,75.4902,86.1382,89.7888,110.743,111.777,119.992,127.645,128.213,130.308,141.34,143.855,149.132,153.809,156.368,157.087,160.428,164.793,169.003,172.582
42.4774,0.996211,0.0127448,6,127,0,-39.3431,2.43936,2.86359,1.30934,0.0758217,-0.00706599,-0.497233,-0.00228848,1.52489,2.71668,1.52473,1.24772,0.00523851,-0.399103,0.011389,1.52473,2.43996,1.52444,-0.0211303,-7.30865e-05,-0.00768691,1.24772,1.52444,2.71697,0.0158918,0.399176,-0.00370211,0.00523851,-0.0211303,0.0158918,1.3089,-0.00370211,-7.30865e-05,-0.399103,-7.30865e-05,0.399176,-0.00370211,1.03218,0.00523851,0.011389,-0.00768691,-0.00370211,-7.30865e-05,0.00523851,1.30919,0.80585,-0.0063336,-0.592083,-0.00185406,70.999,75.5307,86.2768,89.7328,110.627,111.677,120.035,127.621,128.449,130.408,141.437,143.933,149.285,153.782,156.506,157,160.336,164.663,169.085,172.633
40.8612,0.942521,0.0221906,7,255,0,-36.8733,2.45847,2.86237,1.30785,0.0659316,0.00123979,-0.49755,-0.0141645,1.54465,2.73535,1.54333,1.26909,-0.00500171,-0.398266,-0.0258607,1.54333,2.46074,1.54369,-0.0231922,0.000556997,0.0373386,1.26909,1.54369,2.73498,0.0281939,0.397709,-0.0114779,-0.00500171,-0.0231922,0.0281939,1.30689,-0.0114779,0.000556997,-0.398266,0.000556997,0.397709,-0.0114779,1.03229,-0.00500171,-0.0258607,0.0373386,-0.0114779,0.000556997,-0.00500171,1.30653,0.805597,0.00100949,-0.592323,-0.0128927,70.91,75.4363,86.2649,89.8143,110.721,111.758,119.862,127.472,128.237,130.329,141.476,143.895,149.14,153.862,156.399,157.138,160.418,164.702,169.141,172.775
40.8612,0.0887112,0.0337918,2,7,1,-39.131,2.45847,2.86237,1.30785,0.0659316,0.00123979,-0.49755,-0.0141645,1.54465,2.73535,1.54333,1.26909,-0.00500171,-0.398266,-0.0258607,1.54333,2.46074,1.54369,-0.0231922,0.000556997,0.0373386,1.26909,1.54369,2.73498,0.0281939,0.397709,-0.0114779,-0.00500171,-0.0231922,0.0281939,1.30689,-0.0114779,0.000556997,-0.398266,0.000556997,0.397709,-0.0114779,1.03229,-0.00500171,-0.0258607,0.0373386,-0.0114779,0.000556997,-0.00500171,1.30653,0.805597,0.00100949,-0.592323,-0.0128927,71.072,75.47,86.1958,89.7065,110.837,111.643,119.847,127.453,128.27,130.394,141.381,143.844,149.07,153.947,156.291,156.982,160.451,164.622,169.119,172.801
35.1459,0.98236,0.00353381,9,767,0,-30.1507,2.40912,2.85923,1.30924,0.0644802,0.00658416,-0.497535,0.0013709,1.49332,2.6849,1.49316,1.21771,-0.00510722,-0.398255,-0.0118641,1.49316,2.40962,1.49299,0.0185914,-9.31364e-05,0.00896332,1.21771,1.49299,2.68507,-0.0134841,0.398348,0.00290078,-0.00510722,0.0185914,-0.0134841,1.30891,0.00290078,-9.31364e-05,-0.398255,-9.31364e-05,0.398348,0.00290078,1.03363,-0.00510722,-0.0118641,0.00896332,0.00290078,-9.31364e-05,-0.00510722,1.30908,0.805609,0.00595944,-0.592417,0.0011142,71.074,75.3745,86.0998,89.8215,110.792,111.842,120.21,127.379,128.364,130.362,141.447,143.772,149.179,153.83,156.477,156.978,160.219,164.818,168.885,172.567
39.0742,0.999517,0.00624992,9,639,0,-31.8293,2.47421,2.86192,1.30818,0.0733607,0.00522363,-0.498235,-0.011167,1.56001,2.74811,1.55873,1.2874,-0.00693608,-0.397013,-0.0277766,1.55873,2.47577,1.55974,-0.00831002,6.58554e-05,0.03539,1.2874,1.55974,2.7471,0.0152461,0.396947,-0.00761346,-0.00693608,-0.00831002,0.0152461,1.30791,-0.00761346,6.58554e-05,-0.397013,6.58554e-05,0.396947,-0.00761346,1.03557,-0.00693608,-0.0277766,0.03539,-0.00761346,6.58554e-05,-0.00693608,1.3069,0.80505,0.00420609,-0.59311,-0.00982698,71.0332,75.5042,86.3801,89.8121,110.839,111.749,120.152,127.519,128.219,130.337,141.322,143.871,149.246,154.014,156.492,156.986,160.523,164.641,169.156,172.643
38.9379,0.988124,0.0117921,7,127,0,-34.1947,2.41271,2.85857,1.30853,0.067459,0.00967975,-0.496407,0.00383467,1.49719,2.69328,1.49695,1.21687,-0.00698798,-0.399744,-0.0143714,1.49695,2.41384,1.4963,0.0298325,-9.30158e-05,0.00880371,1.21687,1.4963,2.69393,-0.0228445,0.399837,0.00556767,-0.00698798,0.0298325,-0.0228445,1.30764,0.00556767,-9.30158e-05,-0.399744,-9.30158e-05,0.399837,0.00556767,1.0282,-0.00698798,-0.0143714,0.00880371,0.00556767,-9.30158e-05,-0.00698798,1.30829,0.806508,0.00860586,-0.591153,0.0030987,71.0476,75.4421,86.2789,89.8508,110.867,111.63,120.034,127.465,128.367,130.408,141.537,143.954,149.219,153.706,156.496,157.178,160.336,164.817,169.234,172.639
43.2237,0.904797,0.0215484,5,63,0,-33.2561,2.4489,2.85784,1.30702,0.0657511,0.00817998,-0.497151,-0.00383453,1.53421,2.72631,1.53353,1.25746,-0.00757067,-0.397972,-0.0223582,1.53353,2.44973,1.53404,0.0134981,-0.000289075,0.022928,1.25746,1.53404,2.72581,-0.00592746,0.398262,-0.000569792,-0.00757067,0.0134981,-0.00592746,1.30686,-0.000569792,-0.000289075,-0.397972,-0.000289075,0.398262,-0.000569792,1.03027,-0.00757067,-0.0223582,0.022928,-0.000569792,-0.000289075,-0.00757067,1.30635,0.805915,0.00719885,-0.591979,-0.00308809,71.0676,75.4797,86.1503,89.8585,110.725,111.782,120.053,127.508,128.313,130.376,141.42,143.854,149.161,153.876,156.534,157.003,160.419,164.722,169.104,172.539
43.4703,0.512583,0.0303113,5,63,0,-40.4168,2.45054,2.8633,1.30951,0.067635,0.00854673,-0.498069,-0.00343146,1.53585,2.72484,1.53516,1.26223,-0.0077983,-0.397639,-0.0228093,1.53516,2.45143,1.53564,0.0152249,-0.000311272,0.0229351,1.26223,1.53564,2.72436,-0.00742662,0.39795,-0.000125874,-0.0077983,0.0152249,-0.00742662,1.30931,-0.000125874,-0.000311272,-0.397639,-0.000311272,0.39795,-0.000125874,1.03589,-0.0077983,-0.0228093,0.0229351,-0.000125874,-0.000311272,-0.0077983,1.30882,0.805182,0.00759117,-0.592972,-0.00277146,71.0278,75.4402,86.3381,89.6651,110.852,111.906,120.077,127.499,128.249,130.443,141.497,143.891,148.918,153.818,156.379,157.043,160.23,164.728,168.999,172.555
42.7886,0.9693,0.0125433,6,127,0,-40.7497,2.45695,2.85869,1.30723,0.0679247,0.00733369,-0.498028,-0.00822831,1.54238,2.73101,1.54142,1.26929,-0.00729748,-0.396731,-0.0253911,1.54142,2.45799,1.54231,0.00240734,-0.000175057,0.0295852,1.26929,1.54231,2.73011,0.00489015,0.396906,-0.00419411,-0.00729748,0.00240734,0.00489015,1.30716,-0.00419411,-0.000175057,-0.396731,-0.000175057,0.396906,-0.00419411,1.03414,-0.00729748,-0.0253911,0.0295852,-0.00419411,-0.000175057,-0.00729748,1.30626,0.805215,0.00573481,-0.592918,-0.00659221,71.0476,75.5281,86.1209,89.6995,110.763,111.692,120.024,127.543,128.24,130.361,141.297,143.853,149.138,153.847,156.36,157.097,160.356,164.558,169.014,172.856
41.5059,0.871338,0.0216543,6,127,0,-39.3374,2.45128,2.86611,1.31064,0.0696355,0.00376752,-0.498271,-0.00807022,1.53671,2.72508,1.53604,1.26359,-0.00501904,-0.398035,-0.0201307,1.53604,2.4521,1.53657,-0.00604385,3.49696e-05,0.0256474,1.26359,1.53657,2.72455,0.0110629,0.398,-0.00551664,-0.00501904,-0.00604385,0.0110629,1.31049,-0.00551664,3.49696e-05,-0.398035,3.49696e-05,0.398,-0.00551664,1.03751,-0.00501904,-0.0201307,0.0256474,-0.00551664,3.49696e-05,-0.00501904,1.30997,0.805021,0.0030338,-0.593196,-0.00710289,71.0844,75.4665,86.3175,89.7443,110.915,111.85,120.205,127.524,128.245,130.366,141.446,143.881,149.2,153.759,156.421,156.955,160.402,164.719,168.955,172.667
40.2051,0.81792,0.0275086,6,127,0,-38.3457,2.42316,2.86332,1.30892,0.0676968,-0.00130438,-0.496618,-0.00893543,1.50889,2.70326,1.50853,1.22916,-0.00157341,-0.400097,-0.0123192,1.50853,2.42408,1.50835,-0.01926,0.000298074,0.0201511,1.22916,1.50835,2.70344,0.0208334,0.399799,-0.00783193,-0.00157341,-0.01926,0.0208334,1.30837,-0.00783193,0.000298074,-0.400097,0.000298074,0.399799,-0.00783193,1.02919,-0.00157341,-0.0123192,0.0201511,-0.00783193,0.000298074,-0.00157341,1.30855,0.80634,-0.00106153,-0.591396,-0.00811718,70.9992,75.5264,86.1324,89.7446,110.742,111.685,119.993,127.433,128.303,130.374,141.453,143.912,149.216,153.786,156.328,157.158,160.249,164.798,169.247,172.603
38.9328,0.607133,0.0296246,5,31,0,-34.9746,2.41739,2.8651,1.31106,0.0685424,-0.00226762,-0.49687,-0.010124,1.5022,2.69702,1.50179,1.22298,-0.00118809,-0.400523,-0.0124244,1.50179,2.41858,1.50142,-0.0235408,0.000406128,0.0214571,1.22298,1.50142,2.69739,0.0247289,0.400117,-0.00903269,-0.00118809,-0.0235408,0.0247289,1.31028,-0.00903269,0.000406128,-0.400523,0.000406128,0.400117,-0.00903269,1.03184,-0.00118809,-0.0124244,0.0214571,-0.00903269,0.000406128,-0.00118809,1.31065,0.806139,-0.00184253,-0.591652,-0.00915439,71.0084,75.4847,86.2736,89.6781,110.829,111.894,120.12,127.505,128.417,130.38,141.404,143.962,149.063,153.715,156.5,157.164,160.302,164.761,169.076,172.689
40.782,0.95783,0.0168418,7,255,0,-34.1399,2.45777,2.86118,1.308,0.0598485,0.0139314,-0.497533,-0.00382512,1.54346,2.73494,1.54189,1.26786,-0.0124468,-0.397576,-0.0348656,1.54189,2.46004,1.54276,0.028103,-0.0007876,0.0337423,1.26786,1.54276,2.73407,-0.0156561,0.398364,0.00112334,-0.0124468,0.028103,-0.0156561,1.3073,0.00112334,-0.0007876,-0.397576,-0.0007876,0.398364,0.00112334,1.0324,-0.0124468,-0.0348656,0.0337423,0.00112334,-0.0007876,-0.0124468,1.30643,0.80561,0.012545,-0.592305,-0.00310349,71.0798,75.5724,86.2324,89.725,110.877,111.775,119.988,127.619,128.205,130.464,141.472,143.839,149.113,153.911,156.5,157.017,160.323,164.56,169.26,172.527
43.7131,0.755474,0.027751,6,63,0,-36.9729,2.44611,2.85792,1.30773,0.0646664,0.00149885,-0.497732,-0.00587803,1.53095,2.72076,1.53066,1.25657,-0.00278233,-0.397461,-0.0125125,1.53066,2.44651,1.53083,-0.00735055,6.48939e-05,0.0169699,1.25657,1.53083,2.7206,0.0101329,0.397396,-0.00445738,-0.00278233,-0.00735055,0.0101329,1.30761,-0.00445738,6.48939e-05,-0.397461,6.48939e-05,0.397396,-0.00445738,1.03335,-0.00278233,-0.0125125,0.0169699,-0.00445738,6.48939e-05,-0.00278233,1.30744,0.805452,0.00121676,-0.592636,-0.00530186,71.0405,75.5855,86.2805,89.7353,110.922,111.693,120.236,127.509,128.303,130.371,141.482,143.801,149.225,153.906,156.444,157.102,160.243,164.824,169.121,172.669
