# stan_version_major = 2
# stan_version_minor = 15
# stan_version_patch = 0
# model = rus
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 13
# data
#   file = ti.dat
# init = 2 (Default)
# random
#   seed = 2282494886
# output
#   file = ti.30modes.13.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,c11,a,c44,sigma,c12,C.1.1,C.2.1,C.3.1,C.4.1,C.5.1,C.6.1,C.1.2,C.2.2,C.3.2,C.4.2,C.5.2,C.6.2,C.1.3,C.2.3,C.3.3,C.4.3,C.5.3,C.6.3,C.1.4,C.2.4,C.3.4,C.4.4,C.5.4,C.6.4,C.1.5,C.2.5,C.3.5,C.4.5,C.5.5,C.6.5,C.1.6,C.2.6,C.3.6,C.4.6,C.5.6,C.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30
-27131.3,1,0.000435748,2,3,0,28584.1,6.80739,0.410245,0.290143,0.323176,5.3929,6.80739,5.3929,5.3929,0,0,0,5.3929,6.80739,5.3929,0,0,0,5.3929,5.3929,6.80739,0,0,0,0,0,0,0.290143,0,0,0,0,0,0,0.290143,0,0,0,0,0,0,0.290143,87.6623,147.767,152.829,154.122,160.471,167.81,178.388,195.181,228.112,235.308,239.455,241.45,248.727,252.699,267.359,270.628,271.9,273.246,293.152,293.584,298.407,299.968,300.898,302.29,304.185,331.086,332.26,332.473,336.569,343.487
-467.347,0.872665,0.000864374,5,31,0,26013.6,6.76793,0.876113,0.394265,0.858953,5.86789,6.76793,5.86789,5.86789,0,0,0,5.86789,6.76793,5.86789,0,0,0,5.86789,5.86789,6.76793,0,0,0,0,0,0,0.394265,0,0,0,0,0,0,0.394265,0,0,0,0,0,0,0.394265,101.094,137.186,144.999,173.231,183.524,190.376,189.828,199.07,220.845,233.267,237.432,240.859,241.294,250.041,264.058,267.053,276.978,281.622,283.723,295.433,298.442,304.427,308.112,309.39,312.91,311.351,313.967,318.029,323.803,325.948
-255.881,1,0.00115652,4,15,0,454.474,6.85844,0.957157,0.419325,0.921833,5.98225,6.85844,5.98225,5.98225,0,0,0,5.98225,6.85844,5.98225,0,0,0,5.98225,5.98225,6.85844,0,0,0,0,0,0,0.419325,0,0,0,0,0,0,0.419325,0,0,0,0,0,0,0.419325,104.726,138.293,145.038,180.472,188.6,189.668,194.803,204.43,225.889,238.235,240.015,239.899,242.229,250.89,266.722,267.619,283.237,281.947,285.564,297.852,302.18,307.158,311.325,310.334,314.716,316.728,318.186,319.528,324.383,325.625
-244.212,0.490397,0.00227468,2,3,0,254.456,6.8401,0.964409,0.418632,0.921971,5.97194,6.8401,5.97194,5.97194,0,0,0,5.97194,6.8401,5.97194,0,0,0,5.97194,5.97194,6.8401,0,0,0,0,0,0,0.418632,0,0,0,0,0,0,0.418632,0,0,0,0,0,0,0.418632,103.331,136.723,146.355,178.722,188.032,188.946,194.771,203.507,226.824,236.824,239.133,238.441,238.004,251.294,261.748,266.528,280.545,280.593,283.836,298.299,302.454,305.452,308.974,311.663,316.04,315.938,318.258,317.357,322.798,325.238
-220.174,0.960266,0.000959302,3,7,0,244.941,6.81875,0.978216,0.422514,0.925782,5.9549,6.81875,5.9549,5.9549,0,0,0,5.9549,6.81875,5.9549,0,0,0,5.9549,5.9549,6.81875,0,0,0,0,0,0,0.422514,0,0,0,0,0,0,0.422514,0,0,0,0,0,0,0.422514,105.872,137.844,146.239,180.387,187.47,189.27,195.352,205.234,228.848,238.351,238.118,239.994,241.118,248.33,263.883,267.91,278.861,281.666,286.663,297.975,303.258,305.871,309.851,310.066,312.75,316.888,318.372,318.999,321.31,324.531
-197.133,1,0.00166918,3,7,0,220.868,6.74097,1.00433,0.429437,0.94685,5.8858,6.74097,5.8858,5.8858,0,0,0,5.8858,6.74097,5.8858,0,0,0,5.8858,5.8858,6.74097,0,0,0,0,0,0,0.429437,0,0,0,0,0,0,0.429437,0,0,0,0,0,0,0.429437,106.305,136.311,145.355,180.55,186.756,191.387,196.075,203.873,227.632,236.607,238.796,238.166,241.96,250.863,260.495,267.277,278.62,281.471,286.431,298.681,304.607,305.862,306.627,309.397,313.856,318.412,317.997,320.526,322.151,324.15
-197.133,2.73428e-06,0.00324249,1,3,1,198.98,6.74097,1.00433,0.429437,0.94685,5.8858,6.74097,5.8858,5.8858,0,0,0,5.8858,6.74097,5.8858,0,0,0,5.8858,5.8858,6.74097,0,0,0,0,0,0,0.429437,0,0,0,0,0,0,0.429437,0,0,0,0,0,0,0.429437,107.37,136.383,144.651,181.72,186.462,192.478,195.008,206.079,228.027,236.738,237.626,240.001,241.349,250.787,263.282,267.989,278.156,281.491,289.168,298.551,304.805,306.94,307.56,312.289,313.468,319.174,317.849,320.759,321.554,325.036
-169.299,0.997059,0.000332556,7,127,0,199.044,6.8712,1.00185,0.427735,1.03436,6.01731,6.8712,6.01731,6.01731,0,0,0,6.01731,6.8712,6.01731,0,0,0,6.01731,6.01731,6.8712,0,0,0,0,0,0,0.427735,0,0,0,0,0,0,0.427735,0,0,0,0,0,0,0.427735,105.897,137.101,145.798,180.205,186.825,189.765,195.906,204.075,225.93,235.455,238.816,238.491,240.427,250.851,262.534,264.895,278.639,281.345,285.995,298.316,303.835,306.337,307.264,310.623,313.492,317.613,318.137,320.092,322.213,324.582
-169.601,0.989681,0.000643753,2,3,0,169.719,6.8718,1.00225,0.427668,1.03432,6.01838,6.8718,6.01838,6.01838,0,0,0,6.01838,6.8718,6.01838,0,0,0,6.01838,6.01838,6.8718,0,0,0,0,0,0,0.427668,0,0,0,0,0,0,0.427668,0,0,0,0,0,0,0.427668,106.37,138.248,145.791,181.317,184.716,192.621,195.072,206.089,228.521,236.137,238.2,239.578,239.893,249.895,262.855,267.218,279.372,280.096,287.426,298.119,303.8,306.836,309.004,310.965,312.858,318.554,316.067,319.874,322.386,325.786
-143.38,0.975948,0.00120751,5,31,0,171.694,6.54594,1.00281,0.428566,1.12691,5.69121,6.54594,5.69121,5.69121,0,0,0,5.69121,6.54594,5.69121,0,0,0,5.69121,5.69121,6.54594,0,0,0,0,0,0,0.428566,0,0,0,0,0,0,0.428566,0,0,0,0,0,0,0.428566,106.46,136.843,145.204,180.356,187.822,191.598,195.557,205.503,228.326,235.97,238.786,240.579,239.599,249.705,263.638,268.005,279.075,281.133,284.726,295.876,304.172,305.034,307.541,310.625,314.372,317.293,317.262,318.04,321.846,327.31
-135.988,0.758217,0.00215612,4,15,0,148.469,6.78654,1.00073,0.427294,1.17433,5.93257,6.78654,5.93257,5.93257,0,0,0,5.93257,6.78654,5.93257,0,0,0,5.93257,5.93257,6.78654,0,0,0,0,0,0,0.427294,0,0,0,0,0,0,0.427294,0,0,0,0,0,0,0.427294,106.918,136.527,145.167,182.043,186.325,191.28,197.278,203.761,228.427,236.257,238.969,238.885,239.44,252.241,261.924,269.179,276.297,281.484,286.776,297.659,303.955,306.104,308.073,309.432,312.84,317.757,318.793,320.211,323.534,325.328
-136.791,0.99182,0.00205836,3,7,0,138.101,6.74533,1.00634,0.430481,1.17046,5.88979,6.74533,5.88979,5.88979,0,0,0,5.88979,6.74533,5.88979,0,0,0,5.88979,5.88979,6.74533,0,0,0,0,0,0,0.430481,0,0,0,0,0,0,0.430481,0,0,0,0,0,0,0.430481,104.661,137.163,144.018,182.584,186.698,190.365,196.489,204.92,227.579,235.33,237.436,240.448,242.132,251.993,263.635,267.284,279.295,279.367,288.043,298.873,303.87,306.294,306.828,312.833,315.153,317.557,319.711,320.947,320.779,326.303
-136.791,0.00173328,0.00379152,1,3,0,136.973,6.74533,1.00634,0.430481,1.17046,5.88979,6.74533,5.88979,5.88979,0,0,0,5.88979,6.74533,5.88979,0,0,0,5.88979,5.88979,6.74533,0,0,0,0,0,0,0.430481,0,0,0,0,0,0,0.430481,0,0,0,0,0,0,0.430481,105.339,134.117,145.157,183.022,185.722,190.799,196.57,206.343,225.389,234.219,240.048,239.625,241.789,251.315,263.396,268.706,278.069,280.349,287.808,298.805,304.305,306.693,308.358,311.498,315.873,319.57,319.22,321.293,321.084,325.152
-133.609,0.999657,0.000438738,5,63,0,137.236,6.75268,1.00446,0.429965,1.18559,5.89657,6.75268,5.89657,5.89657,0,0,0,5.89657,6.75268,5.89657,0,0,0,5.89657,5.89657,6.75268,0,0,0,0,0,0,0.429965,0,0,0,0,0,0,0.429965,0,0,0,0,0,0,0.429965,106.11,137.581,146.226,181.117,186.094,191.282,194.029,205.456,228.049,235.323,236.482,240.575,241.711,250.513,262.361,268.909,279.236,281.034,287.271,298.431,304.737,307.391,306.992,309.199,315.478,317.501,320.403,321.325,320.897,325.735
-129.224,0.999988,0.000828413,6,63,0,135.104,6.88254,0.999243,0.428374,1.21182,6.02514,6.88254,6.02514,6.02514,0,0,0,6.02514,6.88254,6.02514,0,0,0,6.02514,6.02514,6.88254,0,0,0,0,0,0,0.428374,0,0,0,0,0,0,0.428374,0,0,0,0,0,0,0.428374,105.924,136.133,145.09,179.762,186.503,191.591,197.319,205.546,226.39,235.131,239.818,239.699,240.142,248.289,261.677,267.558,279.586,280.949,286.915,297.246,304.721,305.324,307.809,310.783,312.771,317.224,320,317.575,321.496,325.452
-55.4937,0.983209,0.00154923,7,127,0,130.308,5.54335,1.00094,0.428823,2.53471,4.68651,5.54335,4.68651,4.68651,0,0,0,4.68651,5.54335,4.68651,0,0,0,4.68651,4.68651,5.54335,0,0,0,0,0,0,0.428823,0,0,0,0,0,0,0.428823,0,0,0,0,0,0,0.428823,101.823,135.425,145.794,178.619,188.303,188.06,197.761,201.724,226.285,236.531,234.381,239.555,242.387,249.787,264.656,267.114,276.932,282.919,285.216,295.469,305.934,306.49,307.515,311.011,317.261,320.541,319.909,324.631,323.075,322.627
-46.2273,0.871732,0.00273968,7,255,0,57.2135,2.59608,1.01428,0.439914,3.87526,1.72863,2.59608,1.72863,1.72863,0,0,0,1.72863,2.59608,1.72863,0,0,0,1.72863,1.72863,2.59608,0,0,0,0,0,0,0.439914,0,0,0,0,0,0,0.439914,0,0,0,0,0,0,0.439914,102.244,140.924,142.438,183.408,183.634,190.537,199.457,205.13,224.388,236.162,231.076,239.801,240.557,243.928,264.606,274.999,276.268,279.41,282.034,297.82,302.198,302.139,306.163,311.593,307.886,313.826,319.049,313.424,322.599,327.625
-47.6423,0.953639,0.0035546,5,31,0,48.476,2.6338,1.01243,0.440767,4.07385,1.76309,2.6338,1.76309,1.76309,0,0,0,1.76309,2.6338,1.76309,0,0,0,1.76309,1.76309,2.6338,0,0,0,0,0,0,0.440767,0,0,0,0,0,0,0.440767,0,0,0,0,0,0,0.440767,110.381,129.471,143.973,181.493,183.236,193.973,190.1,203.68,229.137,237.483,239.713,246.723,247.491,248.308,267.308,265.251,283.661,282.151,294.963,296.705,307.859,306.621,304.469,306.755,310.834,306.565,316.949,319.838,321.654,327.009
-44.0668,0.812181,0.00571544,5,43,1,51.8337,2.54975,0.987244,0.436542,3.44462,1.66539,2.54975,1.66539,1.66539,0,0,0,1.66539,2.54975,1.66539,0,0,0,1.66539,1.66539,2.54975,0,0,0,0,0,0,0.436542,0,0,0,0,0,0,0.436542,0,0,0,0,0,0,0.436542,111.981,140.371,148.232,173.773,192.067,197.83,193.607,206.364,232.365,238.643,235.552,242.572,246.055,253.148,262.337,268.656,283.207,281.177,287.68,295.399,301.434,309.783,305.73,309.322,312.045,316.661,317.213,323.491,316.825,331.79
-46.0716,0.977708,0.00626778,4,15,0,46.8147,2.59965,1.00935,0.4418,3.75588,1.72423,2.59965,1.72423,1.72423,0,0,0,1.72423,2.59965,1.72423,0,0,0,1.72423,1.72423,2.59965,0,0,0,0,0,0,0.4418,0,0,0,0,0,0,0.4418,0,0,0,0,0,0,0.4418,114.88,136.663,149.917,187.767,186.715,200.219,197.562,210.855,227.784,232.505,241.918,236.738,240.519,251.239,267.377,269.997,278.939,279.473,290.698,304.087,301.366,304.977,303.423,310.502,315.106,314.831,319.372,320.627,326.245,325.863
-46.0716,0.120863,0.0106047,1,3,0,48.2943,2.59965,1.00935,0.4418,3.75588,1.72423,2.59965,1.72423,1.72423,0,0,0,1.72423,2.59965,1.72423,0,0,0,1.72423,1.72423,2.59965,0,0,0,0,0,0,0.4418,0,0,0,0,0,0,0.4418,0,0,0,0,0,0,0.4418,102.433,139.214,142.539,181.134,184.737,185.607,203.833,202.57,231.072,238.076,230.683,242.325,239.075,248.994,266.131,270.621,285.494,281.377,288.305,297.609,306.373,306.69,302.522,301.671,310.294,320.307,323.029,322.282,321.657,323.868
-46.5824,0.995137,0.0019031,4,31,0,48.0144,2.63416,1.00803,0.435983,3.82554,1.76914,2.63416,1.76914,1.76914,0,0,0,1.76914,2.63416,1.76914,0,0,0,1.76914,1.76914,2.63416,0,0,0,0,0,0,0.435983,0,0,0,0,0,0,0.435983,0,0,0,0,0,0,0.435983,111.412,133.214,151.322,181.061,187.99,193.551,198.118,206.992,228.914,232.861,235.103,233.944,240.947,251.328,266.806,271.692,282.711,283.434,290.731,299.866,303.087,304.864,300.162,303.61,312.402,317.74,317.13,325.997,319.072,320.624
-44.1487,0.998248,0.00337096,6,63,0,47.8026,2.27473,0.998982,0.441192,3.78596,1.39145,2.27473,1.39145,1.39145,0,0,0,1.39145,2.27473,1.39145,0,0,0,1.39145,1.39145,2.27473,0,0,0,0,0,0,0.441192,0,0,0,0,0,0,0.441192,0,0,0,0,0,0,0.441192,110.758,136.275,146.204,185.908,185.167,193.32,196.509,205.76,237.411,240.235,234.246,236.967,237.375,246.457,259.851,267.149,284.202,286.684,289.862,301.408,306.721,299.731,305.945,311.554,316.519,312.7,321.113,316.166,318.07,323.109
-41.9859,0.974439,0.00596481,5,31,0,47.2879,2.09855,0.967514,0.433582,3.49598,1.20227,2.09855,1.20227,1.20227,0,0,0,1.20227,2.09855,1.20227,0,0,0,1.20227,1.20227,2.09855,0,0,0,0,0,0,0.433582,0,0,0,0,0,0,0.433582,0,0,0,0,0,0,0.433582,96.5525,141.273,148.915,181.481,191.565,197.286,196.12,208.076,227.81,230.148,239.713,238.709,242.624,251.778,265.219,275.429,290.313,288.241,284.968,297.665,304.986,307.183,301.569,310.286,308.764,311.274,319.577,319.197,322.804,321.455
-41.6762,0.312903,0.009845,2,7,1,43.166,2.09359,0.975744,0.435471,3.53957,1.201,2.09359,1.201,1.201,0,0,0,1.201,2.09359,1.201,0,0,0,1.201,1.201,2.09359,0,0,0,0,0,0,0.435471,0,0,0,0,0,0,0.435471,0,0,0,0,0,0,0.435471,103.736,136.695,155.154,187.721,187.963,195.305,195.019,207.639,231.836,236.798,235.33,244.965,242.641,247.4,263.104,265.285,282.105,285.249,292.021,298.305,305.255,304.866,309.223,303.007,317.06,310.519,317.931,328.852,321.954,323.469
-46.5513,0.919847,0.00302445,6,95,0,51.27,1.40854,0.955856,0.454633,3.48364,0.457284,1.40854,0.457284,0.457284,0,0,0,0.457284,1.40854,0.457284,0,0,0,0.457284,0.457284,1.40854,0,0,0,0,0,0,0.454633,0,0,0,0,0,0,0.454633,0,0,0,0,0,0,0.454633,110.485,142.726,140.375,187.054,190.074,203.817,199.816,206.595,231.125,229.288,237.227,242.223,244.979,247.308,277.825,264.744,286.578,298.832,292.14,297.683,300.521,299.522,301.495,306.911,301.859,310.798,320.28,323.617,313.606,320.887
-41.2043,0.850502,0.00433996,4,15,0,49.0842,1.49967,0.973069,0.447543,3.47445,0.579812,1.49967,0.579812,0.579812,0,0,0,0.579812,1.49967,0.579812,0,0,0,0.579812,0.579812,1.49967,0,0,0,0,0,0,0.447543,0,0,0,0,0,0,0.447543,0,0,0,0,0,0,0.447543,106.148,134.622,144.883,181.927,190.441,192.82,200.87,205.689,233.053,226.971,241.105,241.46,244.43,254.693,275.711,270.451,279.582,289.733,292.636,295.769,300.006,303.984,307.264,303.103,305.261,306.712,318.067,311.787,319.356,317.593
-37.1925,0.996306,0.00521007,5,31,0,42.5569,1.60311,1.02316,0.459643,3.17804,0.70463,1.60311,0.70463,0.70463,0,0,0,0.70463,1.60311,0.70463,0,0,0,0.70463,0.70463,1.60311,0,0,0,0,0,0,0.459643,0,0,0,0,0,0,0.459643,0,0,0,0,0,0,0.459643,108.774,136.503,150.203,182.568,185.599,196.989,207.138,211.523,227.954,233.776,240.397,247.325,247.509,254.049,272.906,271.971,281.812,287.84,291.353,299.352,299.993,307.921,303.657,300.977,302.32,308.903,322.764,320.457,333.122,329.27
